gmina_name,date,value
Kozłów,2004-01-01,4971.0
Krasocin,2004-01-01,10804.0
Kroczyce,2004-01-01,6212.0
Lelów,2004-01-01,5265.0
Lubochnia,2004-01-01,7566.0
Łęki Szlacheckie,2004-01-01,3707.0
Łopuszno,2004-01-01,8986.0
Magnuszew,2004-01-01,6619.0
Masłowice,2004-01-01,4416.0
Mniów,2004-01-01,9263.0
Mniszków,2004-01-01,4820.0
Mogielnica,2004-01-01,9216.0
Moskorzew,2004-01-01,2986.0
Moszczenica,2004-01-01,12729.0
Niegowa,2004-01-01,5841.0
Nowe Miasto nad Pilicą,2004-01-01,8381.0
Nowosolna,2004-01-01,3579.0
Odrzywół,2004-01-01,4281.0
Ogrodzieniec,2004-01-01,9563.0
Opoczno,2004-01-01,35383.0
Paradyż,2004-01-01,4476.0
Pilica,2004-01-01,9183.0
Piotrków Trybunalski,2004-01-01,80085.0
Poświętne,2004-01-01,3412.0
Promna,2004-01-01,5650.0
Przedbórz,2004-01-01,7682.0
Przysucha,2004-01-01,12448.0
Radoszyce,2004-01-01,
Radzanów,2004-01-01,3864.0
Ręczno,2004-01-01,3685.0
Rokiciny,2004-01-01,5913.0
Rozprza,2004-01-01,11948.0
Ruda Maleniecka,2004-01-01,3390.0
Rusinów,2004-01-01,4451.0
Rzeczyca,2004-01-01,5041.0
Sadkowice,2004-01-01,5773.0
Secemin,2004-01-01,5307.0
Sławno,2004-01-01,7454.0
Słupia,2004-01-01,2672.0
Słupia Konecka,2004-01-01,3641.0
Smyków,2004-01-01,3681.0
Stąporków,2004-01-01,18531.0
Stromiec,2004-01-01,5693.0
Sulejów,2004-01-01,15375.0
Szczekociny,2004-01-01,8467.0
Tomaszów Mazowiecki miasto,2004-01-01,67159.0
Tomaszów Mazowiecki wiejski,2004-01-01,9663.0
Tuszyn,2004-01-01,11655.0
Ujazd,2004-01-01,7785.0
Warka,2004-01-01,18976.0
Wielgomłyny,2004-01-01,5008.0
Włodowice,2004-01-01,5278.0
Włoszczowa,2004-01-01,20487.0
Wola Krzysztoporska,2004-01-01,11535.0
Wolbórz,2004-01-01,
Wolbrom,2004-01-01,23470.0
Wyśmierzyce,2004-01-01,2909.0
Zagnańsk,2004-01-01,12724.0
Zawiercie,2004-01-01,53359.0
Żarnowiec,2004-01-01,5011.0
Żarnów,2004-01-01,6322.0
Żytno,2004-01-01,5814.0
Aleksandrów,2005-01-01,3188.0
Andrespol,2005-01-01,11635.0
Belsk Duży,2005-01-01,6801.0
Będków,2005-01-01,3538.0
Białaczów,2005-01-01,5989.0
Białobrzegi,2005-01-01,10261.0
Bliżyn,2005-01-01,8656.0
Błędów,2005-01-01,7925.0
Brójce,2005-01-01,5373.0
Budziszewice,2005-01-01,2221.0
Charsznica,2005-01-01,7827.0
Czarnocin,2005-01-01,4062.0
Czerniewice,2005-01-01,5126.0
Drzewica,2005-01-01,11075.0
Fałków,2005-01-01,4809.0
Gielniów,2005-01-01,4837.0
Głowaczów,2005-01-01,7331.0
Gorzkowice,2005-01-01,8636.0
Goszczyn,2005-01-01,2942.0
Gowarczów,2005-01-01,4991.0
Grabica,2005-01-01,6114.0
Grabów nad Pilicą,2005-01-01,3691.0
Inowłódz,2005-01-01,3886.0
Irządze,2005-01-01,2930.0
Kluczewsko,2005-01-01,5204.0
Klwów,2005-01-01,3476.0
Kobiele Wielkie,2005-01-01,4434.0
Kodrąb,2005-01-01,4729.0
Koluszki,2005-01-01,22941.0
Koniecpol,2005-01-01,10366.0
Końskie,2005-01-01,36490.0
Kozłów,2005-01-01,5028.0
Krasocin,2005-01-01,10776.0
Kroczyce,2005-01-01,6244.0
Lelów,2005-01-01,5243.0
Lubochnia,2005-01-01,7604.0
Łęki Szlacheckie,2005-01-01,3713.0
Łopuszno,2005-01-01,9013.0
Magnuszew,2005-01-01,6616.0
Masłowice,2005-01-01,4379.0
Mniów,2005-01-01,9231.0
Mniszków,2005-01-01,4811.0
Mogielnica,2005-01-01,9175.0
Moskorzew,2005-01-01,2965.0
Moszczenica,2005-01-01,12719.0
Niegowa,2005-01-01,5789.0
Nowe Miasto nad Pilicą,2005-01-01,8308.0
Nowosolna,2005-01-01,3729.0
Odrzywół,2005-01-01,4223.0
Ogrodzieniec,2005-01-01,9550.0
Opoczno,2005-01-01,35445.0
Paradyż,2005-01-01,4449.0
Pilica,2005-01-01,9158.0
Piotrków Trybunalski,2005-01-01,79670.0
Poświętne,2005-01-01,3346.0
Promna,2005-01-01,5619.0
Przedbórz,2005-01-01,7625.0
Przysucha,2005-01-01,12476.0
Radoszyce,2005-01-01,
Radzanów,2005-01-01,3882.0
Ręczno,2005-01-01,3665.0
Rokiciny,2005-01-01,5891.0
Rozprza,2005-01-01,12009.0
Ruda Maleniecka,2005-01-01,3383.0
Rusinów,2005-01-01,4456.0
Rzeczyca,2005-01-01,4984.0
Sadkowice,2005-01-01,5751.0
Secemin,2005-01-01,5198.0
Sławno,2005-01-01,7441.0
Słupia,2005-01-01,2667.0
Słupia Konecka,2005-01-01,3608.0
Smyków,2005-01-01,3694.0
Stąporków,2005-01-01,18387.0
Stromiec,2005-01-01,5641.0
Sulejów,2005-01-01,15540.0
Szczekociny,2005-01-01,8400.0
Tomaszów Mazowiecki miasto,2005-01-01,66859.0
Tomaszów Mazowiecki wiejski,2005-01-01,9782.0
Tuszyn,2005-01-01,11688.0
Ujazd,2005-01-01,7785.0
Warka,2005-01-01,18936.0
Wielgomłyny,2005-01-01,4977.0
Włodowice,2005-01-01,5295.0
Włoszczowa,2005-01-01,20484.0
Wola Krzysztoporska,2005-01-01,11547.0
Wolbórz,2005-01-01,
Wolbrom,2005-01-01,23441.0
Wyśmierzyce,2005-01-01,2896.0
Zagnańsk,2005-01-01,12753.0
Zawiercie,2005-01-01,53073.0
Żarnowiec,2005-01-01,4981.0
Żarnów,2005-01-01,6294.0
Żytno,2005-01-01,5744.0
Aleksandrów,2006-01-01,3194.0
Andrespol,2006-01-01,11741.0
Belsk Duży,2006-01-01,6800.0
Będków,2006-01-01,3508.0
Białaczów,2006-01-01,5973.0
Białobrzegi,2006-01-01,10327.0
Bliżyn,2006-01-01,8565.0
Błędów,2006-01-01,7889.0
Brójce,2006-01-01,5479.0
Budziszewice,2006-01-01,2200.0
Charsznica,2006-01-01,7808.0
Czarnocin,2006-01-01,4078.0
Czerniewice,2006-01-01,5114.0
Drzewica,2006-01-01,11087.0
Fałków,2006-01-01,4755.0
Gielniów,2006-01-01,4822.0
Głowaczów,2006-01-01,7263.0
Gorzkowice,2006-01-01,8637.0
Goszczyn,2006-01-01,2944.0
Gowarczów,2006-01-01,4977.0
Grabica,2006-01-01,6073.0
Grabów nad Pilicą,2006-01-01,3752.0
Inowłódz,2006-01-01,3873.0
Irządze,2006-01-01,2904.0
Kluczewsko,2006-01-01,5173.0
Klwów,2006-01-01,3441.0
Kobiele Wielkie,2006-01-01,4443.0
Kodrąb,2006-01-01,4709.0
Koluszki,2006-01-01,23015.0
Koniecpol,2006-01-01,10247.0
Końskie,2006-01-01,36291.0
Kozłów,2006-01-01,5001.0
Krasocin,2006-01-01,10781.0
Kroczyce,2006-01-01,6272.0
Lelów,2006-01-01,5200.0
Lubochnia,2006-01-01,7579.0
Łęki Szlacheckie,2006-01-01,3668.0
Łopuszno,2006-01-01,8987.0
Magnuszew,2006-01-01,6571.0
Masłowice,2006-01-01,4352.0
Mniów,2006-01-01,9240.0
Mniszków,2006-01-01,4779.0
Mogielnica,2006-01-01,9133.0
Moskorzew,2006-01-01,2937.0
Moszczenica,2006-01-01,12734.0
Niegowa,2006-01-01,5745.0
Nowe Miasto nad Pilicą,2006-01-01,8260.0
Nowosolna,2006-01-01,3847.0
Odrzywół,2006-01-01,4135.0
Ogrodzieniec,2006-01-01,9502.0
Opoczno,2006-01-01,35368.0
Paradyż,2006-01-01,4453.0
Pilica,2006-01-01,9078.0
Piotrków Trybunalski,2006-01-01,78954.0
Poświętne,2006-01-01,3307.0
Promna,2006-01-01,5613.0
Przedbórz,2006-01-01,7578.0
Przysucha,2006-01-01,12469.0
Radoszyce,2006-01-01,
Radzanów,2006-01-01,3886.0
Ręczno,2006-01-01,3630.0
Rokiciny,2006-01-01,5929.0
Rozprza,2006-01-01,12078.0
Ruda Maleniecka,2006-01-01,3345.0
Rusinów,2006-01-01,4458.0
Rzeczyca,2006-01-01,4957.0
Sadkowice,2006-01-01,5712.0
Secemin,2006-01-01,5128.0
Sławno,2006-01-01,7396.0
Słupia,2006-01-01,2654.0
Słupia Konecka,2006-01-01,3553.0
Smyków,2006-01-01,3706.0
Stąporków,2006-01-01,18317.0
Stromiec,2006-01-01,5634.0
Sulejów,2006-01-01,15589.0
Szczekociny,2006-01-01,8312.0
Tomaszów Mazowiecki miasto,2006-01-01,66606.0
Tomaszów Mazowiecki wiejski,2006-01-01,9916.0
Tuszyn,2006-01-01,11675.0
Ujazd,2006-01-01,7737.0
Warka,2006-01-01,18873.0
Wielgomłyny,2006-01-01,4959.0
Włodowice,2006-01-01,5290.0
Włoszczowa,2006-01-01,20446.0
Wola Krzysztoporska,2006-01-01,11607.0
Wolbórz,2006-01-01,
Wolbrom,2006-01-01,23424.0
Wyśmierzyce,2006-01-01,2884.0
Zagnańsk,2006-01-01,12759.0
Zawiercie,2006-01-01,52789.0
Żarnowiec,2006-01-01,4971.0
Żarnów,2006-01-01,6231.0
Żytno,2006-01-01,5660.0
Aleksandrów,2007-01-01,3200.0
Andrespol,2007-01-01,11986.0
Belsk Duży,2007-01-01,6742.0
Będków,2007-01-01,3509.0
Białaczów,2007-01-01,5952.0
Białobrzegi,2007-01-01,10323.0
Bliżyn,2007-01-01,8571.0
Błędów,2007-01-01,7844.0
Brójce,2007-01-01,5598.0
Budziszewice,2007-01-01,2166.0
Charsznica,2007-01-01,7784.0
Czarnocin,2007-01-01,4051.0
Czerniewice,2007-01-01,5094.0
Drzewica,2007-01-01,11076.0
Fałków,2007-01-01,4727.0
Gielniów,2007-01-01,4762.0
Głowaczów,2007-01-01,7223.0
Gorzkowice,2007-01-01,8649.0
Goszczyn,2007-01-01,2960.0
Gowarczów,2007-01-01,4757.0
Grabica,2007-01-01,6072.0
Grabów nad Pilicą,2007-01-01,3793.0
Inowłódz,2007-01-01,3837.0
Irządze,2007-01-01,2860.0
Kluczewsko,2007-01-01,5202.0
Klwów,2007-01-01,3482.0
Kobiele Wielkie,2007-01-01,4445.0
Kodrąb,2007-01-01,4725.0
Koluszki,2007-01-01,23006.0
Koniecpol,2007-01-01,10231.0
Końskie,2007-01-01,36417.0
Kozłów,2007-01-01,5003.0
Krasocin,2007-01-01,10745.0
Kroczyce,2007-01-01,6306.0
Lelów,2007-01-01,5170.0
Lubochnia,2007-01-01,7627.0
Łęki Szlacheckie,2007-01-01,3653.0
Łopuszno,2007-01-01,8966.0
Magnuszew,2007-01-01,6571.0
Masłowice,2007-01-01,4296.0
Mniów,2007-01-01,9242.0
Mniszków,2007-01-01,4754.0
Mogielnica,2007-01-01,9026.0
Moskorzew,2007-01-01,2941.0
Moszczenica,2007-01-01,12833.0
Niegowa,2007-01-01,5664.0
Nowe Miasto nad Pilicą,2007-01-01,8203.0
Nowosolna,2007-01-01,3955.0
Odrzywół,2007-01-01,4073.0
Ogrodzieniec,2007-01-01,9508.0
Opoczno,2007-01-01,35461.0
Paradyż,2007-01-01,4434.0
Pilica,2007-01-01,8985.0
Piotrków Trybunalski,2007-01-01,78475.0
Poświętne,2007-01-01,3273.0
Promna,2007-01-01,5608.0
Przedbórz,2007-01-01,7540.0
Przysucha,2007-01-01,12359.0
Radoszyce,2007-01-01,
Radzanów,2007-01-01,3888.0
Ręczno,2007-01-01,3616.0
Rokiciny,2007-01-01,5952.0
Rozprza,2007-01-01,12092.0
Ruda Maleniecka,2007-01-01,3300.0
Rusinów,2007-01-01,4405.0
Rzeczyca,2007-01-01,4909.0
Sadkowice,2007-01-01,5655.0
Secemin,2007-01-01,5081.0
Sławno,2007-01-01,7342.0
Słupia,2007-01-01,2642.0
Słupia Konecka,2007-01-01,3507.0
Smyków,2007-01-01,3721.0
Stąporków,2007-01-01,18126.0
Stromiec,2007-01-01,5610.0
Sulejów,2007-01-01,15750.0
Szczekociny,2007-01-01,8250.0
Tomaszów Mazowiecki miasto,2007-01-01,66232.0
Tomaszów Mazowiecki wiejski,2007-01-01,10045.0
Tuszyn,2007-01-01,11649.0
Ujazd,2007-01-01,7765.0
Warka,2007-01-01,18788.0
Wielgomłyny,2007-01-01,4881.0
Włodowice,2007-01-01,5291.0
Włoszczowa,2007-01-01,20384.0
Wola Krzysztoporska,2007-01-01,11641.0
Wolbórz,2007-01-01,
Wolbrom,2007-01-01,23381.0
Wyśmierzyce,2007-01-01,2894.0
Zagnańsk,2007-01-01,12785.0
Zawiercie,2007-01-01,52435.0
Żarnowiec,2007-01-01,4938.0
Żarnów,2007-01-01,6181.0
Żytno,2007-01-01,5594.0
Aleksandrów,2008-01-01,3225.0
Andrespol,2008-01-01,12104.0
Belsk Duży,2008-01-01,6759.0
Będków,2008-01-01,3462.0
Białaczów,2008-01-01,5948.0
Białobrzegi,2008-01-01,10394.0
Bliżyn,2008-01-01,8520.0
Błędów,2008-01-01,7789.0
Brójce,2008-01-01,5747.0
Budziszewice,2008-01-01,2173.0
Charsznica,2008-01-01,7706.0
Czarnocin,2008-01-01,4061.0
Czerniewice,2008-01-01,5121.0
Drzewica,2008-01-01,11037.0
Fałków,2008-01-01,4690.0
Gielniów,2008-01-01,4733.0
Głowaczów,2008-01-01,7202.0
Gorzkowice,2008-01-01,8651.0
Goszczyn,2008-01-01,2978.0
Gowarczów,2008-01-01,4770.0
Grabica,2008-01-01,6062.0
Grabów nad Pilicą,2008-01-01,3821.0
Inowłódz,2008-01-01,3845.0
Irządze,2008-01-01,2798.0
Kluczewsko,2008-01-01,5207.0
Klwów,2008-01-01,3451.0
Kobiele Wielkie,2008-01-01,4443.0
Kodrąb,2008-01-01,4768.0
Koluszki,2008-01-01,23108.0
Koniecpol,2008-01-01,10244.0
Końskie,2008-01-01,36348.0
Kozłów,2008-01-01,4977.0
Krasocin,2008-01-01,10766.0
Kroczyce,2008-01-01,6312.0
Lelów,2008-01-01,5157.0
Lubochnia,2008-01-01,7599.0
Łęki Szlacheckie,2008-01-01,3628.0
Łopuszno,2008-01-01,9005.0
Magnuszew,2008-01-01,6580.0
Masłowice,2008-01-01,4320.0
Mniów,2008-01-01,9272.0
Mniszków,2008-01-01,4750.0
Mogielnica,2008-01-01,9034.0
Moskorzew,2008-01-01,2931.0
Moszczenica,2008-01-01,12840.0
Niegowa,2008-01-01,5668.0
Nowe Miasto nad Pilicą,2008-01-01,8152.0
Nowosolna,2008-01-01,4082.0
Odrzywół,2008-01-01,4032.0
Ogrodzieniec,2008-01-01,9507.0
Opoczno,2008-01-01,35531.0
Paradyż,2008-01-01,4459.0
Pilica,2008-01-01,8994.0
Piotrków Trybunalski,2008-01-01,78149.0
Poświętne,2008-01-01,3265.0
Promna,2008-01-01,5628.0
Przedbórz,2008-01-01,7522.0
Przysucha,2008-01-01,12350.0
Radoszyce,2008-01-01,
Radzanów,2008-01-01,3863.0
Ręczno,2008-01-01,3622.0
Rokiciny,2008-01-01,5966.0
Rozprza,2008-01-01,12115.0
Ruda Maleniecka,2008-01-01,3252.0
Rusinów,2008-01-01,4403.0
Rzeczyca,2008-01-01,4902.0
Sadkowice,2008-01-01,5664.0
Secemin,2008-01-01,5042.0
Sławno,2008-01-01,7357.0
Słupia,2008-01-01,2618.0
Słupia Konecka,2008-01-01,3507.0
Smyków,2008-01-01,3714.0
Stąporków,2008-01-01,18062.0
Stromiec,2008-01-01,5640.0
Sulejów,2008-01-01,15791.0
Szczekociny,2008-01-01,8187.0
Tomaszów Mazowiecki miasto,2008-01-01,65935.0
Tomaszów Mazowiecki wiejski,2008-01-01,10174.0
Tuszyn,2008-01-01,11699.0
Ujazd,2008-01-01,7761.0
Warka,2008-01-01,18791.0
Wielgomłyny,2008-01-01,4814.0
Włodowice,2008-01-01,5289.0
Włoszczowa,2008-01-01,20304.0
Wola Krzysztoporska,2008-01-01,11619.0
Wolbórz,2008-01-01,
Wolbrom,2008-01-01,23396.0
Wyśmierzyce,2008-01-01,2843.0
Zagnańsk,2008-01-01,12777.0
Zawiercie,2008-01-01,52295.0
Żarnowiec,2008-01-01,4866.0
Żarnów,2008-01-01,6165.0
Żytno,2008-01-01,5553.0
Aleksandrów,2009-01-01,3219.0
Andrespol,2009-01-01,12317.0
Belsk Duży,2009-01-01,6749.0
Będków,2009-01-01,3467.0
Białaczów,2009-01-01,5929.0
Białobrzegi,2009-01-01,10472.0
Bliżyn,2009-01-01,8500.0
Błędów,2009-01-01,7772.0
Brójce,2009-01-01,5798.0
Budziszewice,2009-01-01,2154.0
Charsznica,2009-01-01,7668.0
Czarnocin,2009-01-01,4064.0
Czerniewice,2009-01-01,5109.0
Drzewica,2009-01-01,11020.0
Fałków,2009-01-01,4671.0
Gielniów,2009-01-01,4697.0
Głowaczów,2009-01-01,7251.0
Gorzkowice,2009-01-01,8638.0
Goszczyn,2009-01-01,3003.0
Gowarczów,2009-01-01,4752.0
Grabica,2009-01-01,6071.0
Grabów nad Pilicą,2009-01-01,3857.0
Inowłódz,2009-01-01,3868.0
Irządze,2009-01-01,2778.0
Kluczewsko,2009-01-01,5218.0
Klwów,2009-01-01,3446.0
Kobiele Wielkie,2009-01-01,4415.0
Kodrąb,2009-01-01,4754.0
Koluszki,2009-01-01,23264.0
Koniecpol,2009-01-01,10144.0
Końskie,2009-01-01,36208.0
Kozłów,2009-01-01,4966.0
Krasocin,2009-01-01,10704.0
Kroczyce,2009-01-01,6306.0
Lelów,2009-01-01,5107.0
Lubochnia,2009-01-01,7614.0
Łęki Szlacheckie,2009-01-01,3628.0
Łopuszno,2009-01-01,9007.0
Magnuszew,2009-01-01,6616.0
Masłowice,2009-01-01,4303.0
Mniów,2009-01-01,9287.0
Mniszków,2009-01-01,4717.0
Mogielnica,2009-01-01,9010.0
Moskorzew,2009-01-01,2879.0
Moszczenica,2009-01-01,12837.0
Niegowa,2009-01-01,5645.0
Nowe Miasto nad Pilicą,2009-01-01,8134.0
Nowosolna,2009-01-01,4254.0
Odrzywół,2009-01-01,3986.0
Ogrodzieniec,2009-01-01,9468.0
Opoczno,2009-01-01,35497.0
Paradyż,2009-01-01,4454.0
Pilica,2009-01-01,8957.0
Piotrków Trybunalski,2009-01-01,77810.0
Poświętne,2009-01-01,3279.0
Promna,2009-01-01,5619.0
Przedbórz,2009-01-01,7450.0
Przysucha,2009-01-01,12290.0
Radoszyce,2009-01-01,
Radzanów,2009-01-01,3873.0
Ręczno,2009-01-01,3587.0
Rokiciny,2009-01-01,5994.0
Rozprza,2009-01-01,12073.0
Ruda Maleniecka,2009-01-01,3226.0
Rusinów,2009-01-01,4379.0
Rzeczyca,2009-01-01,4865.0
Sadkowice,2009-01-01,5612.0
Secemin,2009-01-01,5012.0
Sławno,2009-01-01,7349.0
Słupia,2009-01-01,2620.0
Słupia Konecka,2009-01-01,3477.0
Smyków,2009-01-01,3711.0
Stąporków,2009-01-01,17979.0
Stromiec,2009-01-01,5611.0
Sulejów,2009-01-01,15926.0
Szczekociny,2009-01-01,8159.0
Tomaszów Mazowiecki miasto,2009-01-01,65586.0
Tomaszów Mazowiecki wiejski,2009-01-01,10248.0
Tuszyn,2009-01-01,11758.0
Ujazd,2009-01-01,7782.0
Warka,2009-01-01,18788.0
Wielgomłyny,2009-01-01,4790.0
Włodowice,2009-01-01,5289.0
Włoszczowa,2009-01-01,20276.0
Wola Krzysztoporska,2009-01-01,11617.0
Wolbórz,2009-01-01,
Wolbrom,2009-01-01,23395.0
Wyśmierzyce,2009-01-01,2842.0
Zagnańsk,2009-01-01,12797.0
Zawiercie,2009-01-01,51963.0
Żarnowiec,2009-01-01,4894.0
Żarnów,2009-01-01,6117.0
Żytno,2009-01-01,5515.0
Aleksandrów,2010-01-01,3260.0
Andrespol,2010-01-01,12675.0
Belsk Duży,2010-01-01,6688.0
Będków,2010-01-01,3449.0
Białaczów,2010-01-01,6044.0
Białobrzegi,2010-01-01,10447.0
Bliżyn,2010-01-01,8517.0
Błędów,2010-01-01,7835.0
Brójce,2010-01-01,5984.0
Budziszewice,2010-01-01,2260.0
Charsznica,2010-01-01,7748.0
Czarnocin,2010-01-01,4090.0
Czerniewice,2010-01-01,5204.0
Drzewica,2010-01-01,10975.0
Fałków,2010-01-01,4782.0
Gielniów,2010-01-01,4779.0
Głowaczów,2010-01-01,7514.0
Gorzkowice,2010-01-01,8698.0
Goszczyn,2010-01-01,2988.0
Gowarczów,2010-01-01,4729.0
Grabica,2010-01-01,6092.0
Grabów nad Pilicą,2010-01-01,3923.0
Inowłódz,2010-01-01,3929.0
Irządze,2010-01-01,2811.0
Kluczewsko,2010-01-01,5281.0
Klwów,2010-01-01,3535.0
Kobiele Wielkie,2010-01-01,4454.0
Kodrąb,2010-01-01,4786.0
Koluszki,2010-01-01,23553.0
Koniecpol,2010-01-01,10213.0
Końskie,2010-01-01,37109.0
Kozłów,2010-01-01,4868.0
Krasocin,2010-01-01,10842.0
Kroczyce,2010-01-01,6314.0
Lelów,2010-01-01,5071.0
Lubochnia,2010-01-01,7630.0
Łęki Szlacheckie,2010-01-01,3717.0
Łopuszno,2010-01-01,9060.0
Magnuszew,2010-01-01,6733.0
Masłowice,2010-01-01,4329.0
Mniów,2010-01-01,9393.0
Mniszków,2010-01-01,4762.0
Mogielnica,2010-01-01,9122.0
Moskorzew,2010-01-01,2820.0
Moszczenica,2010-01-01,12950.0
Niegowa,2010-01-01,5760.0
Nowe Miasto nad Pilicą,2010-01-01,8374.0
Nowosolna,2010-01-01,4222.0
Odrzywół,2010-01-01,4090.0
Ogrodzieniec,2010-01-01,9461.0
Opoczno,2010-01-01,35539.0
Paradyż,2010-01-01,4466.0
Pilica,2010-01-01,9014.0
Piotrków Trybunalski,2010-01-01,76881.0
Poświętne,2010-01-01,3324.0
Promna,2010-01-01,5708.0
Przedbórz,2010-01-01,7531.0
Przysucha,2010-01-01,12602.0
Radoszyce,2010-01-01,
Radzanów,2010-01-01,3949.0
Ręczno,2010-01-01,3643.0
Rokiciny,2010-01-01,6121.0
Rozprza,2010-01-01,12206.0
Ruda Maleniecka,2010-01-01,3289.0
Rusinów,2010-01-01,4417.0
Rzeczyca,2010-01-01,4876.0
Sadkowice,2010-01-01,5697.0
Secemin,2010-01-01,5002.0
Sławno,2010-01-01,7544.0
Słupia,2010-01-01,2699.0
Słupia Konecka,2010-01-01,3533.0
Smyków,2010-01-01,3761.0
Stąporków,2010-01-01,18206.0
Stromiec,2010-01-01,5758.0
Sulejów,2010-01-01,16110.0
Szczekociny,2010-01-01,8212.0
Tomaszów Mazowiecki miasto,2010-01-01,66173.0
Tomaszów Mazowiecki wiejski,2010-01-01,10485.0
Tuszyn,2010-01-01,11999.0
Ujazd,2010-01-01,7896.0
Warka,2010-01-01,19062.0
Wielgomłyny,2010-01-01,4871.0
Włodowice,2010-01-01,5279.0
Włoszczowa,2010-01-01,20362.0
Wola Krzysztoporska,2010-01-01,11733.0
Wolbórz,2010-01-01,
Wolbrom,2010-01-01,23566.0
Wyśmierzyce,2010-01-01,2851.0
Zagnańsk,2010-01-01,12879.0
Zawiercie,2010-01-01,52223.0
Żarnowiec,2010-01-01,4844.0
Żarnów,2010-01-01,6156.0
Żytno,2010-01-01,5466.0
Aleksandrów,2011-01-01,3268.0
Andrespol,2011-01-01,12834.0
Belsk Duży,2011-01-01,6673.0
Będków,2011-01-01,3410.0
Białaczów,2011-01-01,6038.0
Białobrzegi,2011-01-01,10410.0
Bliżyn,2011-01-01,8504.0
Błędów,2011-01-01,7794.0
Brójce,2011-01-01,6081.0
Budziszewice,2011-01-01,2254.0
Charsznica,2011-01-01,7693.0
Czarnocin,2011-01-01,4081.0
Czerniewice,2011-01-01,5191.0
Drzewica,2011-01-01,10919.0
Fałków,2011-01-01,4739.0
Gielniów,2011-01-01,4724.0
Głowaczów,2011-01-01,7510.0
Gorzkowice,2011-01-01,8682.0
Goszczyn,2011-01-01,2971.0
Gowarczów,2011-01-01,4751.0
Grabica,2011-01-01,6100.0
Grabów nad Pilicą,2011-01-01,3956.0
Inowłódz,2011-01-01,3924.0
Irządze,2011-01-01,2801.0
Kluczewsko,2011-01-01,5266.0
Klwów,2011-01-01,3505.0
Kobiele Wielkie,2011-01-01,4485.0
Kodrąb,2011-01-01,4762.0
Koluszki,2011-01-01,23632.0
Koniecpol,2011-01-01,10120.0
Końskie,2011-01-01,36923.0
Kozłów,2011-01-01,4798.0
Krasocin,2011-01-01,10824.0
Kroczyce,2011-01-01,6310.0
Lelów,2011-01-01,5061.0
Lubochnia,2011-01-01,7451.0
Łęki Szlacheckie,2011-01-01,3679.0
Łopuszno,2011-01-01,9059.0
Magnuszew,2011-01-01,6764.0
Masłowice,2011-01-01,4290.0
Mniów,2011-01-01,9399.0
Mniszków,2011-01-01,4718.0
Mogielnica,2011-01-01,9057.0
Moskorzew,2011-01-01,2790.0
Moszczenica,2011-01-01,12917.0
Niegowa,2011-01-01,5729.0
Nowe Miasto nad Pilicą,2011-01-01,8286.0
Nowosolna,2011-01-01,4345.0
Odrzywół,2011-01-01,4037.0
Ogrodzieniec,2011-01-01,9469.0
Opoczno,2011-01-01,35435.0
Paradyż,2011-01-01,4458.0
Pilica,2011-01-01,8955.0
Piotrków Trybunalski,2011-01-01,76505.0
Poświętne,2011-01-01,3311.0
Promna,2011-01-01,5663.0
Przedbórz,2011-01-01,7473.0
Przysucha,2011-01-01,12487.0
Radoszyce,2011-01-01,
Radzanów,2011-01-01,3916.0
Ręczno,2011-01-01,3631.0
Rokiciny,2011-01-01,6134.0
Rozprza,2011-01-01,12191.0
Ruda Maleniecka,2011-01-01,3289.0
Rusinów,2011-01-01,4393.0
Rzeczyca,2011-01-01,4848.0
Sadkowice,2011-01-01,5687.0
Secemin,2011-01-01,4981.0
Sławno,2011-01-01,7546.0
Słupia,2011-01-01,2694.0
Słupia Konecka,2011-01-01,3497.0
Smyków,2011-01-01,3763.0
Stąporków,2011-01-01,18066.0
Stromiec,2011-01-01,5775.0
Sulejów,2011-01-01,16242.0
Szczekociny,2011-01-01,8107.0
Tomaszów Mazowiecki miasto,2011-01-01,65834.0
Tomaszów Mazowiecki wiejski,2011-01-01,10562.0
Tuszyn,2011-01-01,12097.0
Ujazd,2011-01-01,7907.0
Warka,2011-01-01,19082.0
Wielgomłyny,2011-01-01,4826.0
Włodowice,2011-01-01,5281.0
Włoszczowa,2011-01-01,20289.0
Wola Krzysztoporska,2011-01-01,11772.0
Wolbórz,2011-01-01,7773.0
Wolbrom,2011-01-01,23504.0
Wyśmierzyce,2011-01-01,2858.0
Zagnańsk,2011-01-01,12900.0
Zawiercie,2011-01-01,51880.0
Żarnowiec,2011-01-01,4828.0
Żarnów,2011-01-01,6097.0
Żytno,2011-01-01,5425.0
Aleksandrów,2012-01-01,3259.0
Andrespol,2012-01-01,13002.0
Belsk Duży,2012-01-01,6641.0
Będków,2012-01-01,3374.0
Białaczów,2012-01-01,5944.0
Białobrzegi,2012-01-01,10426.0
Bliżyn,2012-01-01,8434.0
Błędów,2012-01-01,7722.0
Brójce,2012-01-01,6171.0
Budziszewice,2012-01-01,2256.0
Charsznica,2012-01-01,7692.0
Czarnocin,2012-01-01,4098.0
Czerniewice,2012-01-01,5179.0
Drzewica,2012-01-01,10845.0
Fałków,2012-01-01,4716.0
Gielniów,2012-01-01,4662.0
Głowaczów,2012-01-01,7460.0
Gorzkowice,2012-01-01,8671.0
Goszczyn,2012-01-01,3000.0
Gowarczów,2012-01-01,4748.0
Grabica,2012-01-01,6086.0
