gmina_name;date;value
Wolbrom;2004-01-01;
Wyśmierzyce;2004-01-01;
Zagnańsk;2004-01-01;
Zawiercie;2004-01-01;
Żarnowiec;2004-01-01;
Żarnów;2004-01-01;
Żytno;2004-01-01;
Aleksandrów;2005-01-01;
Andrespol;2005-01-01;
Belsk Duży;2005-01-01;
Będków;2005-01-01;
Białaczów;2005-01-01;
Białobrzegi;2005-01-01;
Bliżyn;2005-01-01;
Błędów;2005-01-01;
Brójce;2005-01-01;
Budziszewice;2005-01-01;
Charsznica;2005-01-01;
Czarnocin;2005-01-01;
Czerniewice;2005-01-01;
Drzewica;2005-01-01;
Fałków;2005-01-01;
Gielniów;2005-01-01;
Głowaczów;2005-01-01;
Gorzkowice;2005-01-01;
Goszczyn;2005-01-01;
Gowarczów;2005-01-01;
Grabica;2005-01-01;
Grabów nad Pilicą;2005-01-01;
Inowłódz;2005-01-01;
Irządze;2005-01-01;
Kluczewsko;2005-01-01;
Klwów;2005-01-01;
Kobiele Wielkie;2005-01-01;
Kodrąb;2005-01-01;
Koluszki;2005-01-01;
Koniecpol;2005-01-01;
Końskie;2005-01-01;
Kozłów;2005-01-01;
Krasocin;2005-01-01;
Kroczyce;2005-01-01;
Lelów;2005-01-01;
Lubochnia;2005-01-01;
Łęki Szlacheckie;2005-01-01;
Łopuszno;2005-01-01;
Magnuszew;2005-01-01;
Masłowice;2005-01-01;
Mniów;2005-01-01;
Mniszków;2005-01-01;
Mogielnica;2005-01-01;
Moskorzew;2005-01-01;
Moszczenica;2005-01-01;
Niegowa;2005-01-01;
Nowe Miasto nad Pilicą;2005-01-01;
Nowosolna;2005-01-01;
Odrzywół;2005-01-01;
Ogrodzieniec;2005-01-01;
Opoczno;2005-01-01;
Paradyż;2005-01-01;
Pilica;2005-01-01;
Piotrków Trybunalski;2005-01-01;
Poświętne;2005-01-01;
Promna;2005-01-01;
Przedbórz;2005-01-01;
Przysucha;2005-01-01;
Radoszyce;2005-01-01;
Radzanów;2005-01-01;
Ręczno;2005-01-01;
Rokiciny;2005-01-01;
Rozprza;2005-01-01;
Ruda Maleniecka;2005-01-01;
Rusinów;2005-01-01;
Rzeczyca;2005-01-01;
Sadkowice;2005-01-01;
Secemin;2005-01-01;
Sławno;2005-01-01;
Słupia;2005-01-01;
Słupia Konecka;2005-01-01;
Smyków;2005-01-01;
Stąporków;2005-01-01;
Stromiec;2005-01-01;
Sulejów;2005-01-01;
Szczekociny;2005-01-01;
Tomaszów Mazowiecki miasto;2005-01-01;
Tomaszów Mazowiecki wiejski;2005-01-01;
Tuszyn;2005-01-01;
Ujazd;2005-01-01;
Warka;2005-01-01;
Wielgomłyny;2005-01-01;
Włodowice;2005-01-01;
Włoszczowa;2005-01-01;
Wola Krzysztoporska;2005-01-01;
Wolbórz;2005-01-01;
Wolbrom;2005-01-01;
Wyśmierzyce;2005-01-01;
Zagnańsk;2005-01-01;
Zawiercie;2005-01-01;
Żarnowiec;2005-01-01;
Żarnów;2005-01-01;
Żytno;2005-01-01;
Aleksandrów;2006-01-01;
Andrespol;2006-01-01;
Belsk Duży;2006-01-01;
Będków;2006-01-01;
Białaczów;2006-01-01;
Białobrzegi;2006-01-01;
Bliżyn;2006-01-01;
Błędów;2006-01-01;
Brójce;2006-01-01;
Budziszewice;2006-01-01;
Charsznica;2006-01-01;
Czarnocin;2006-01-01;
Czerniewice;2006-01-01;
Drzewica;2006-01-01;
Fałków;2006-01-01;
Gielniów;2006-01-01;
Głowaczów;2006-01-01;
Gorzkowice;2006-01-01;
Goszczyn;2006-01-01;
Gowarczów;2006-01-01;
Grabica;2006-01-01;
Grabów nad Pilicą;2006-01-01;
Inowłódz;2006-01-01;
Irządze;2006-01-01;
Kluczewsko;2006-01-01;
Klwów;2006-01-01;
Kobiele Wielkie;2006-01-01;
Kodrąb;2006-01-01;
Koluszki;2006-01-01;
Koniecpol;2006-01-01;
Końskie;2006-01-01;
Kozłów;2006-01-01;
Krasocin;2006-01-01;
Kroczyce;2006-01-01;
Lelów;2006-01-01;
Lubochnia;2006-01-01;
Łęki Szlacheckie;2006-01-01;
Łopuszno;2006-01-01;
Magnuszew;2006-01-01;
Masłowice;2006-01-01;
Mniów;2006-01-01;
Mniszków;2006-01-01;
Mogielnica;2006-01-01;
Moskorzew;2006-01-01;
Moszczenica;2006-01-01;
Niegowa;2006-01-01;
Nowe Miasto nad Pilicą;2006-01-01;
Nowosolna;2006-01-01;
Odrzywół;2006-01-01;
Ogrodzieniec;2006-01-01;
Opoczno;2006-01-01;
Paradyż;2006-01-01;
Pilica;2006-01-01;
Piotrków Trybunalski;2006-01-01;
Poświętne;2006-01-01;
Promna;2006-01-01;
Przedbórz;2006-01-01;
Przysucha;2006-01-01;
Radoszyce;2006-01-01;
Radzanów;2006-01-01;
Ręczno;2006-01-01;
Rokiciny;2006-01-01;
Rozprza;2006-01-01;
Ruda Maleniecka;2006-01-01;
Rusinów;2006-01-01;
Rzeczyca;2006-01-01;
Sadkowice;2006-01-01;
Secemin;2006-01-01;
Sławno;2006-01-01;
Słupia;2006-01-01;
Słupia Konecka;2006-01-01;
Smyków;2006-01-01;
Stąporków;2006-01-01;
Stromiec;2006-01-01;
Sulejów;2006-01-01;
Szczekociny;2006-01-01;
Tomaszów Mazowiecki miasto;2006-01-01;
Tomaszów Mazowiecki wiejski;2006-01-01;
Tuszyn;2006-01-01;
Ujazd;2006-01-01;
Warka;2006-01-01;
Wielgomłyny;2006-01-01;
Włodowice;2006-01-01;
Włoszczowa;2006-01-01;
Wola Krzysztoporska;2006-01-01;
Wolbórz;2006-01-01;
Wolbrom;2006-01-01;
Wyśmierzyce;2006-01-01;
Zagnańsk;2006-01-01;
Zawiercie;2006-01-01;
Żarnowiec;2006-01-01;
Żarnów;2006-01-01;
Żytno;2006-01-01;
Aleksandrów;2007-01-01;
Andrespol;2007-01-01;
Belsk Duży;2007-01-01;
Będków;2007-01-01;
Białaczów;2007-01-01;
Białobrzegi;2007-01-01;
Bliżyn;2007-01-01;
Błędów;2007-01-01;
Brójce;2007-01-01;
Budziszewice;2007-01-01;
Charsznica;2007-01-01;
Czarnocin;2007-01-01;
Czerniewice;2007-01-01;
Drzewica;2007-01-01;
Fałków;2007-01-01;
Gielniów;2007-01-01;
Głowaczów;2007-01-01;
Gorzkowice;2007-01-01;
Goszczyn;2007-01-01;
Gowarczów;2007-01-01;
Grabica;2007-01-01;
Grabów nad Pilicą;2007-01-01;
Inowłódz;2007-01-01;
Irządze;2007-01-01;
Kluczewsko;2007-01-01;
Klwów;2007-01-01;
Kobiele Wielkie;2007-01-01;
Kodrąb;2007-01-01;
Koluszki;2007-01-01;
Koniecpol;2007-01-01;
Końskie;2007-01-01;
Kozłów;2007-01-01;
Krasocin;2007-01-01;
Kroczyce;2007-01-01;
Lelów;2007-01-01;
Lubochnia;2007-01-01;
Łęki Szlacheckie;2007-01-01;
Łopuszno;2007-01-01;
Magnuszew;2007-01-01;
Masłowice;2007-01-01;
Mniów;2007-01-01;
Mniszków;2007-01-01;
Mogielnica;2007-01-01;
Moskorzew;2007-01-01;
Moszczenica;2007-01-01;
Niegowa;2007-01-01;
Nowe Miasto nad Pilicą;2007-01-01;
Nowosolna;2007-01-01;
Odrzywół;2007-01-01;
Ogrodzieniec;2007-01-01;
Opoczno;2007-01-01;
Paradyż;2007-01-01;
Pilica;2007-01-01;
Piotrków Trybunalski;2007-01-01;
Poświętne;2007-01-01;
Promna;2007-01-01;
Przedbórz;2007-01-01;
Przysucha;2007-01-01;
Radoszyce;2007-01-01;
Radzanów;2007-01-01;
Ręczno;2007-01-01;
Rokiciny;2007-01-01;
Rozprza;2007-01-01;
Ruda Maleniecka;2007-01-01;
Rusinów;2007-01-01;
Rzeczyca;2007-01-01;
Sadkowice;2007-01-01;
Secemin;2007-01-01;
Sławno;2007-01-01;
Słupia;2007-01-01;
Słupia Konecka;2007-01-01;
Smyków;2007-01-01;
Stąporków;2007-01-01;
Stromiec;2007-01-01;
Sulejów;2007-01-01;
Szczekociny;2007-01-01;
Tomaszów Mazowiecki miasto;2007-01-01;
Tomaszów Mazowiecki wiejski;2007-01-01;
Tuszyn;2007-01-01;
Ujazd;2007-01-01;
Warka;2007-01-01;
Wielgomłyny;2007-01-01;
Włodowice;2007-01-01;
Włoszczowa;2007-01-01;
Wola Krzysztoporska;2007-01-01;
Wolbórz;2007-01-01;
Wolbrom;2007-01-01;
Wyśmierzyce;2007-01-01;
Zagnańsk;2007-01-01;
Zawiercie;2007-01-01;
Żarnowiec;2007-01-01;
Żarnów;2007-01-01;
Żytno;2007-01-01;
Aleksandrów;2008-01-01;
Andrespol;2008-01-01;
Belsk Duży;2008-01-01;
Będków;2008-01-01;
Białaczów;2008-01-01;
Białobrzegi;2008-01-01;
Bliżyn;2008-01-01;
Błędów;2008-01-01;
Brójce;2008-01-01;
Budziszewice;2008-01-01;
Charsznica;2008-01-01;
Czarnocin;2008-01-01;
Czerniewice;2008-01-01;
Drzewica;2008-01-01;
Fałków;2008-01-01;
Gielniów;2008-01-01;
Głowaczów;2008-01-01;
Gorzkowice;2008-01-01;
Goszczyn;2008-01-01;
Gowarczów;2008-01-01;
Grabica;2008-01-01;
Grabów nad Pilicą;2008-01-01;
Inowłódz;2008-01-01;
Irządze;2008-01-01;
Kluczewsko;2008-01-01;
Klwów;2008-01-01;
Kobiele Wielkie;2008-01-01;
Kodrąb;2008-01-01;
Koluszki;2008-01-01;
Koniecpol;2008-01-01;
Końskie;2008-01-01;
Kozłów;2008-01-01;
Krasocin;2008-01-01;
Kroczyce;2008-01-01;
Lelów;2008-01-01;
Lubochnia;2008-01-01;
Łęki Szlacheckie;2008-01-01;
Łopuszno;2008-01-01;
Magnuszew;2008-01-01;
Masłowice;2008-01-01;
Mniów;2008-01-01;
Mniszków;2008-01-01;
Mogielnica;2008-01-01;
Moskorzew;2008-01-01;
Moszczenica;2008-01-01;
Niegowa;2008-01-01;
Nowe Miasto nad Pilicą;2008-01-01;
Nowosolna;2008-01-01;
Odrzywół;2008-01-01;
Ogrodzieniec;2008-01-01;
Opoczno;2008-01-01;
Paradyż;2008-01-01;
Pilica;2008-01-01;
Piotrków Trybunalski;2008-01-01;
Poświętne;2008-01-01;
Promna;2008-01-01;
Przedbórz;2008-01-01;
Przysucha;2008-01-01;
Radoszyce;2008-01-01;
Radzanów;2008-01-01;
Ręczno;2008-01-01;
Rokiciny;2008-01-01;
Rozprza;2008-01-01;
Ruda Maleniecka;2008-01-01;
Rusinów;2008-01-01;
Rzeczyca;2008-01-01;
Sadkowice;2008-01-01;
Secemin;2008-01-01;
Sławno;2008-01-01;
Słupia;2008-01-01;
Słupia Konecka;2008-01-01;
Smyków;2008-01-01;
Stąporków;2008-01-01;
Stromiec;2008-01-01;
Sulejów;2008-01-01;
Szczekociny;2008-01-01;
Tomaszów Mazowiecki miasto;2008-01-01;
Tomaszów Mazowiecki wiejski;2008-01-01;
Tuszyn;2008-01-01;
Ujazd;2008-01-01;
Warka;2008-01-01;
Wielgomłyny;2008-01-01;
Włodowice;2008-01-01;
Włoszczowa;2008-01-01;
Wola Krzysztoporska;2008-01-01;
Wolbórz;2008-01-01;
Wolbrom;2008-01-01;
Wyśmierzyce;2008-01-01;
Zagnańsk;2008-01-01;
Zawiercie;2008-01-01;
Żarnowiec;2008-01-01;
Żarnów;2008-01-01;
Żytno;2008-01-01;
Aleksandrów;2009-01-01;
Andrespol;2009-01-01;
Belsk Duży;2009-01-01;
Będków;2009-01-01;
Białaczów;2009-01-01;
Białobrzegi;2009-01-01;
Bliżyn;2009-01-01;
Błędów;2009-01-01;
Brójce;2009-01-01;
Budziszewice;2009-01-01;
Charsznica;2009-01-01;
Czarnocin;2009-01-01;
Czerniewice;2009-01-01;
Drzewica;2009-01-01;
Fałków;2009-01-01;
Gielniów;2009-01-01;
Głowaczów;2009-01-01;
Gorzkowice;2009-01-01;
Goszczyn;2009-01-01;
Gowarczów;2009-01-01;
Grabica;2009-01-01;
Grabów nad Pilicą;2009-01-01;
Inowłódz;2009-01-01;
Irządze;2009-01-01;
Kluczewsko;2009-01-01;
Klwów;2009-01-01;
Kobiele Wielkie;2009-01-01;
Kodrąb;2009-01-01;
Koluszki;2009-01-01;
Koniecpol;2009-01-01;
Końskie;2009-01-01;
Kozłów;2009-01-01;
Krasocin;2009-01-01;
Kroczyce;2009-01-01;
Lelów;2009-01-01;
Lubochnia;2009-01-01;
Łęki Szlacheckie;2009-01-01;
Łopuszno;2009-01-01;
Magnuszew;2009-01-01;
Masłowice;2009-01-01;
Mniów;2009-01-01;
Mniszków;2009-01-01;
Mogielnica;2009-01-01;
Moskorzew;2009-01-01;
Moszczenica;2009-01-01;
Niegowa;2009-01-01;
Nowe Miasto nad Pilicą;2009-01-01;
Nowosolna;2009-01-01;
Odrzywół;2009-01-01;
Ogrodzieniec;2009-01-01;
Opoczno;2009-01-01;
Paradyż;2009-01-01;
Pilica;2009-01-01;
Piotrków Trybunalski;2009-01-01;
Poświętne;2009-01-01;
Promna;2009-01-01;
Przedbórz;2009-01-01;
Przysucha;2009-01-01;
Radoszyce;2009-01-01;
Radzanów;2009-01-01;
Ręczno;2009-01-01;
Rokiciny;2009-01-01;
Rozprza;2009-01-01;
Ruda Maleniecka;2009-01-01;
Rusinów;2009-01-01;
Rzeczyca;2009-01-01;
Sadkowice;2009-01-01;
Secemin;2009-01-01;
Sławno;2009-01-01;
Słupia;2009-01-01;
Słupia Konecka;2009-01-01;
Smyków;2009-01-01;
Stąporków;2009-01-01;
Stromiec;2009-01-01;
Sulejów;2009-01-01;
Szczekociny;2009-01-01;
Tomaszów Mazowiecki miasto;2009-01-01;
Tomaszów Mazowiecki wiejski;2009-01-01;
Tuszyn;2009-01-01;
Ujazd;2009-01-01;
Warka;2009-01-01;
Wielgomłyny;2009-01-01;
Włodowice;2009-01-01;
Włoszczowa;2009-01-01;
Wola Krzysztoporska;2009-01-01;
Wolbórz;2009-01-01;
Wolbrom;2009-01-01;
Wyśmierzyce;2009-01-01;
Zagnańsk;2009-01-01;
Zawiercie;2009-01-01;
Żarnowiec;2009-01-01;
Żarnów;2009-01-01;
Żytno;2009-01-01;
Aleksandrów;2010-01-01;
Andrespol;2010-01-01;
Belsk Duży;2010-01-01;
Będków;2010-01-01;
Białaczów;2010-01-01;
Białobrzegi;2010-01-01;
Bliżyn;2010-01-01;
Błędów;2010-01-01;
Brójce;2010-01-01;
Budziszewice;2010-01-01;
Charsznica;2010-01-01;
Czarnocin;2010-01-01;
Czerniewice;2010-01-01;
Drzewica;2010-01-01;
Fałków;2010-01-01;
Gielniów;2010-01-01;
Głowaczów;2010-01-01;
Gorzkowice;2010-01-01;
Goszczyn;2010-01-01;
Gowarczów;2010-01-01;
Grabica;2010-01-01;
Grabów nad Pilicą;2010-01-01;
Inowłódz;2010-01-01;
Irządze;2010-01-01;
Kluczewsko;2010-01-01;
Klwów;2010-01-01;
Kobiele Wielkie;2010-01-01;
Kodrąb;2010-01-01;
Koluszki;2010-01-01;
Koniecpol;2010-01-01;
Końskie;2010-01-01;
Kozłów;2010-01-01;
Krasocin;2010-01-01;
Kroczyce;2010-01-01;
Lelów;2010-01-01;
Lubochnia;2010-01-01;
Łęki Szlacheckie;2010-01-01;
Łopuszno;2010-01-01;
Magnuszew;2010-01-01;
Masłowice;2010-01-01;
Mniów;2010-01-01;
Mniszków;2010-01-01;
Mogielnica;2010-01-01;
Moskorzew;2010-01-01;
Moszczenica;2010-01-01;
Niegowa;2010-01-01;
Nowe Miasto nad Pilicą;2010-01-01;
Nowosolna;2010-01-01;
Odrzywół;2010-01-01;
Ogrodzieniec;2010-01-01;
Opoczno;2010-01-01;
Paradyż;2010-01-01;
Pilica;2010-01-01;
Piotrków Trybunalski;2010-01-01;
Poświętne;2010-01-01;
Promna;2010-01-01;
Przedbórz;2010-01-01;
Przysucha;2010-01-01;
Radoszyce;2010-01-01;
Radzanów;2010-01-01;
Ręczno;2010-01-01;
Rokiciny;2010-01-01;
Rozprza;2010-01-01;
Ruda Maleniecka;2010-01-01;
Rusinów;2010-01-01;
Rzeczyca;2010-01-01;
Sadkowice;2010-01-01;
Secemin;2010-01-01;
Sławno;2010-01-01;
Słupia;2010-01-01;
Słupia Konecka;2010-01-01;
Smyków;2010-01-01;
Stąporków;2010-01-01;
Stromiec;2010-01-01;
Sulejów;2010-01-01;
Szczekociny;2010-01-01;
Tomaszów Mazowiecki miasto;2010-01-01;
Tomaszów Mazowiecki wiejski;2010-01-01;
Tuszyn;2010-01-01;
Ujazd;2010-01-01;
Warka;2010-01-01;
Wielgomłyny;2010-01-01;
Włodowice;2010-01-01;
Włoszczowa;2010-01-01;
Wola Krzysztoporska;2010-01-01;
Wolbórz;2010-01-01;
Wolbrom;2010-01-01;
Wyśmierzyce;2010-01-01;
Zagnańsk;2010-01-01;
Zawiercie;2010-01-01;
Żarnowiec;2010-01-01;
Żarnów;2010-01-01;
Żytno;2010-01-01;
Aleksandrów;2011-01-01;
Andrespol;2011-01-01;
Belsk Duży;2011-01-01;
Będków;2011-01-01;
Białaczów;2011-01-01;
Białobrzegi;2011-01-01;
Bliżyn;2011-01-01;
Błędów;2011-01-01;
Brójce;2011-01-01;
Budziszewice;2011-01-01;
Charsznica;2011-01-01;
Czarnocin;2011-01-01;
Czerniewice;2011-01-01;
Drzewica;2011-01-01;
Fałków;2011-01-01;
Gielniów;2011-01-01;
Głowaczów;2011-01-01;
Gorzkowice;2011-01-01;
Goszczyn;2011-01-01;
Gowarczów;2011-01-01;
Grabica;2011-01-01;
Grabów nad Pilicą;2011-01-01;
Inowłódz;2011-01-01;
Irządze;2011-01-01;
Kluczewsko;2011-01-01;
Klwów;2011-01-01;
Kobiele Wielkie;2011-01-01;
Kodrąb;2011-01-01;
Koluszki;2011-01-01;
Koniecpol;2011-01-01;
Końskie;2011-01-01;
Kozłów;2011-01-01;
Krasocin;2011-01-01;
Kroczyce;2011-01-01;
Lelów;2011-01-01;
Lubochnia;2011-01-01;
Łęki Szlacheckie;2011-01-01;
Łopuszno;2011-01-01;
Magnuszew;2011-01-01;
Masłowice;2011-01-01;
Mniów;2011-01-01;
Mniszków;2011-01-01;
Mogielnica;2011-01-01;
Moskorzew;2011-01-01;
Moszczenica;2011-01-01;
Niegowa;2011-01-01;
Nowe Miasto nad Pilicą;2011-01-01;
Nowosolna;2011-01-01;
Odrzywół;2011-01-01;
Ogrodzieniec;2011-01-01;
Opoczno;2011-01-01;
Paradyż;2011-01-01;
Pilica;2011-01-01;
Piotrków Trybunalski;2011-01-01;
Poświętne;2011-01-01;
Promna;2011-01-01;
Przedbórz;2011-01-01;
Przysucha;2011-01-01;
Radoszyce;2011-01-01;
Radzanów;2011-01-01;
Ręczno;2011-01-01;
Rokiciny;2011-01-01;
Rozprza;2011-01-01;
Ruda Maleniecka;2011-01-01;
Rusinów;2011-01-01;
Rzeczyca;2011-01-01;
Sadkowice;2011-01-01;
Secemin;2011-01-01;
Sławno;2011-01-01;
Słupia;2011-01-01;
Słupia Konecka;2011-01-01;
Smyków;2011-01-01;
Stąporków;2011-01-01;
Stromiec;2011-01-01;
Sulejów;2011-01-01;
Szczekociny;2011-01-01;
Tomaszów Mazowiecki miasto;2011-01-01;
Tomaszów Mazowiecki wiejski;2011-01-01;
Tuszyn;2011-01-01;
Ujazd;2011-01-01;
Warka;2011-01-01;
Wielgomłyny;2011-01-01;
Włodowice;2011-01-01;
Włoszczowa;2011-01-01;
Wola Krzysztoporska;2011-01-01;
Wolbórz;2011-01-01;
Wolbrom;2011-01-01;
Wyśmierzyce;2011-01-01;
Zagnańsk;2011-01-01;
Zawiercie;2011-01-01;
Żarnowiec;2011-01-01;
Żarnów;2011-01-01;
Żytno;2011-01-01;
Aleksandrów;2012-01-01;164
Andrespol;2012-01-01;1318
Belsk Duży;2012-01-01;411
Będków;2012-01-01;178
Białaczów;2012-01-01;200
Białobrzegi;2012-01-01;1168
Bliżyn;2012-01-01;502
Błędów;2012-01-01;524
Brójce;2012-01-01;526
Budziszewice;2012-01-01;160
Charsznica;2012-01-01;424
Czarnocin;2012-01-01;299
Czerniewice;2012-01-01;284
Drzewica;2012-01-01;547
Fałków;2012-01-01;184
Gielniów;2012-01-01;248
Głowaczów;2012-01-01;363
Gorzkowice;2012-01-01;397
Goszczyn;2012-01-01;176
Gowarczów;2012-01-01;239
Grabica;2012-01-01;388
Grabów nad Pilicą;2012-01-01;175
Inowłódz;2012-01-01;248
Irządze;2012-01-01;122
Kluczewsko;2012-01-01;306
Klwów;2012-01-01;148
Kobiele Wielkie;2012-01-01;301
Kodrąb;2012-01-01;234
Koluszki;2012-01-01;2043
Koniecpol;2012-01-01;626
Końskie;2012-01-01;3346
Kozłów;2012-01-01;251
Krasocin;2012-01-01;971
Kroczyce;2012-01-01;399
Lelów;2012-01-01;282
Lubochnia;2012-01-01;438
Łęki Szlacheckie;2012-01-01;125
Łopuszno;2012-01-01;539
Magnuszew;2012-01-01;277
Masłowice;2012-01-01;171
Mniów;2012-01-01;483
Mniszków;2012-01-01;216
Mogielnica;2012-01-01;482
Moskorzew;2012-01-01;134
Moszczenica;2012-01-01;661
Niegowa;2012-01-01;411
Nowe Miasto nad Pilicą;2012-01-01;525
Nowosolna;2012-01-01;565
Odrzywół;2012-01-01;235
Ogrodzieniec;2012-01-01;908
Opoczno;2012-01-01;2274
Paradyż;2012-01-01;183
Pilica;2012-01-01;577
Piotrków Trybunalski;2012-01-01;7062
Poświętne;2012-01-01;192
Promna;2012-01-01;362
Przedbórz;2012-01-01;532
Przysucha;2012-01-01;918
Radoszyce;2012-01-01;-
Radzanów;2012-01-01;163
Ręczno;2012-01-01;175
Rokiciny;2012-01-01;368
Rozprza;2012-01-01;513
Ruda Maleniecka;2012-01-01;150
Rusinów;2012-01-01;228
Rzeczyca;2012-01-01;216
Sadkowice;2012-01-01;193
Secemin;2012-01-01;216
Sławno;2012-01-01;257
Słupia;2012-01-01;160
Słupia Konecka;2012-01-01;174
Smyków;2012-01-01;253
Stąporków;2012-01-01;1115
Stromiec;2012-01-01;267
Sulejów;2012-01-01;1197
Szczekociny;2012-01-01;662
Tomaszów Mazowiecki miasto;2012-01-01;5192
Tomaszów Mazowiecki wiejski;2012-01-01;822
Tuszyn;2012-01-01;1330
Ujazd;2012-01-01;523
Warka;2012-01-01;1390
Wielgomłyny;2012-01-01;216
Włodowice;2012-01-01;357
Włoszczowa;2012-01-01;1419
Wola Krzysztoporska;2012-01-01;587
Wolbórz;2012-01-01;450
Wolbrom;2012-01-01;2229
Wyśmierzyce;2012-01-01;175
Zagnańsk;2012-01-01;993
Zawiercie;2012-01-01;4794
Żarnowiec;2012-01-01;250
Żarnów;2012-01-01;273
Żytno;2012-01-01;211
Aleksandrów;2013-01-01;172
Andrespol;2013-01-01;1372
Belsk Duży;2013-01-01;428
Będków;2013-01-01;191
Białaczów;2013-01-01;211
Białobrzegi;2013-01-01;1197
Bliżyn;2013-01-01;541
Błędów;2013-01-01;528
Brójce;2013-01-01;558
Budziszewice;2013-01-01;177
Charsznica;2013-01-01;447
Czarnocin;2013-01-01;304
Czerniewice;2013-01-01;307
Drzewica;2013-01-01;562
Fałków;2013-01-01;188
Gielniów;2013-01-01;259
Głowaczów;2013-01-01;358
Gorzkowice;2013-01-01;408
Goszczyn;2013-01-01;181
Gowarczów;2013-01-01;248
Grabica;2013-01-01;386
Grabów nad Pilicą;2013-01-01;168
Inowłódz;2013-01-01;251
Irządze;2013-01-01;127
Kluczewsko;2013-01-01;325
Klwów;2013-01-01;146
Kobiele Wielkie;2013-01-01;312
Kodrąb;2013-01-01;253
Koluszki;2013-01-01;2040
Koniecpol;2013-01-01;635
Końskie;2013-01-01;3357
Kozłów;2013-01-01;235
Krasocin;2013-01-01;1022
Kroczyce;2013-01-01;406
Lelów;2013-01-01;282
Lubochnia;2013-01-01;457
Łęki Szlacheckie;2013-01-01;126
Łopuszno;2013-01-01;580
Magnuszew;2013-01-01;300
Masłowice;2013-01-01;168
Mniów;2013-01-01;495
Mniszków;2013-01-01;229
Mogielnica;2013-01-01;513
Moskorzew;2013-01-01;136
Moszczenica;2013-01-01;695
Niegowa;2013-01-01;436
Nowe Miasto nad Pilicą;2013-01-01;541
Nowosolna;2013-01-01;585
Odrzywół;2013-01-01;248
Ogrodzieniec;2013-01-01;916
Opoczno;2013-01-01;2348
Paradyż;2013-01-01;190
Pilica;2013-01-01;596
Piotrków Trybunalski;2013-01-01;7130
Poświętne;2013-01-01;191
Promna;2013-01-01;353
Przedbórz;2013-01-01;548
Przysucha;2013-01-01;913
Radoszyce;2013-01-01;-
Radzanów;2013-01-01;170
Ręczno;2013-01-01;179
Rokiciny;2013-01-01;387
Rozprza;2013-01-01;528
Ruda Maleniecka;2013-01-01;145
Rusinów;2013-01-01;236
Rzeczyca;2013-01-01;212
Sadkowice;2013-01-01;198
Secemin;2013-01-01;219
Sławno;2013-01-01;275
Słupia;2013-01-01;166
Słupia Konecka;2013-01-01;183
Smyków;2013-01-01;240
Stąporków;2013-01-01;1118
Stromiec;2013-01-01;281
Sulejów;2013-01-01;1209
Szczekociny;2013-01-01;666
Tomaszów Mazowiecki miasto;2013-01-01;5216
Tomaszów Mazowiecki wiejski;2013-01-01;867
Tuszyn;2013-01-01;1370
Ujazd;2013-01-01;552
Warka;2013-01-01;1428
Wielgomłyny;2013-01-01;223
Włodowice;2013-01-01;376
Włoszczowa;2013-01-01;1425
Wola Krzysztoporska;2013-01-01;597
Wolbórz;2013-01-01;466
Wolbrom;2013-01-01;2233
Wyśmierzyce;2013-01-01;179
Zagnańsk;2013-01-01;1034
Zawiercie;2013-01-01;4845
Żarnowiec;2013-01-01;267
Żarnów;2013-01-01;268
Żytno;2013-01-01;208
Aleksandrów;2014-01-01;173
Andrespol;2014-01-01;1406
Belsk Duży;2014-01-01;435
Będków;2014-01-01;195
Białaczów;2014-01-01;211
Białobrzegi;2014-01-01;1208
Bliżyn;2014-01-01;530
Błędów;2014-01-01;529
Brójce;2014-01-01;574
Budziszewice;2014-01-01;183
Charsznica;2014-01-01;452
Czarnocin;2014-01-01;310
Czerniewice;2014-01-01;287
Drzewica;2014-01-01;561
Fałków;2014-01-01;188
Gielniów;2014-01-01;266
Głowaczów;2014-01-01;361
Gorzkowice;2014-01-01;422
Goszczyn;2014-01-01;191
Gowarczów;2014-01-01;256
Grabica;2014-01-01;408
Grabów nad Pilicą;2014-01-01;180
Inowłódz;2014-01-01;266
Irządze;2014-01-01;134
Kluczewsko;2014-01-01;364
Klwów;2014-01-01;163
Kobiele Wielkie;2014-01-01;319
Kodrąb;2014-01-01;262
Koluszki;2014-01-01;2030
Koniecpol;2014-01-01;633
Końskie;2014-01-01;3339
Kozłów;2014-01-01;243
Krasocin;2014-01-01;1081
Kroczyce;2014-01-01;411
Lelów;2014-01-01;293
Lubochnia;2014-01-01;483
Łęki Szlacheckie;2014-01-01;137
Łopuszno;2014-01-01;596
Magnuszew;2014-01-01;307
Masłowice;2014-01-01;180
Mniów;2014-01-01;511
Mniszków;2014-01-01;243
Mogielnica;2014-01-01;531
Moskorzew;2014-01-01;142
Moszczenica;2014-01-01;746
Niegowa;2014-01-01;451
Nowe Miasto nad Pilicą;2014-01-01;538
Nowosolna;2014-01-01;612
Odrzywół;2014-01-01;246
Ogrodzieniec;2014-01-01;911
Opoczno;2014-01-01;2367
Paradyż;2014-01-01;197
Pilica;2014-01-01;601
Piotrków Trybunalski;2014-01-01;7084
Poświętne;2014-01-01;190
Promna;2014-01-01;366
Przedbórz;2014-01-01;552
Przysucha;2014-01-01;933
Radoszyce;2014-01-01;-
Radzanów;2014-01-01;175
Ręczno;2014-01-01;193
Rokiciny;2014-01-01;410
