gmina_name;date;value
Smyków;2014-01-01;
Stąporków;2014-01-01;
Stromiec;2014-01-01;
Sulejów;2014-01-01;
Szczekociny;2014-01-01;
Tomaszów Mazowiecki miasto;2014-01-01;
Tomaszów Mazowiecki wiejski;2014-01-01;
Tuszyn;2014-01-01;
Ujazd;2014-01-01;
Warka;2014-01-01;
Wielgomłyny;2014-01-01;
Włodowice;2014-01-01;
Włoszczowa;2014-01-01;
Wola Krzysztoporska;2014-01-01;
Wolbórz;2014-01-01;
Wolbrom;2014-01-01;
Wyśmierzyce;2014-01-01;
Zagnańsk;2014-01-01;
Zawiercie;2014-01-01;
Żarnowiec;2014-01-01;
Żarnów;2014-01-01;
Żytno;2014-01-01;
Aleksandrów;2015-01-01;
Andrespol;2015-01-01;
Belsk Duży;2015-01-01;
Będków;2015-01-01;
Białaczów;2015-01-01;
Białobrzegi;2015-01-01;
Bliżyn;2015-01-01;
Błędów;2015-01-01;
Brójce;2015-01-01;
Budziszewice;2015-01-01;
Charsznica;2015-01-01;
Czarnocin;2015-01-01;
Czerniewice;2015-01-01;
Drzewica;2015-01-01;
Fałków;2015-01-01;
Gielniów;2015-01-01;
Głowaczów;2015-01-01;
Gorzkowice;2015-01-01;
Goszczyn;2015-01-01;
Gowarczów;2015-01-01;
Grabica;2015-01-01;
Grabów nad Pilicą;2015-01-01;
Inowłódz;2015-01-01;
Irządze;2015-01-01;
Kluczewsko;2015-01-01;
Klwów;2015-01-01;
Kobiele Wielkie;2015-01-01;
Kodrąb;2015-01-01;
Koluszki;2015-01-01;
Koniecpol;2015-01-01;
Końskie;2015-01-01;
Kozłów;2015-01-01;
Krasocin;2015-01-01;
Kroczyce;2015-01-01;
Lelów;2015-01-01;
Lubochnia;2015-01-01;
Łęki Szlacheckie;2015-01-01;
Łopuszno;2015-01-01;
Magnuszew;2015-01-01;
Masłowice;2015-01-01;
Mniów;2015-01-01;
Mniszków;2015-01-01;
Mogielnica;2015-01-01;
Moskorzew;2015-01-01;
Moszczenica;2015-01-01;
Niegowa;2015-01-01;
Nowe Miasto nad Pilicą;2015-01-01;
Nowosolna;2015-01-01;
Odrzywół;2015-01-01;
Ogrodzieniec;2015-01-01;
Opoczno;2015-01-01;
Paradyż;2015-01-01;
Pilica;2015-01-01;
Piotrków Trybunalski;2015-01-01;
Poświętne;2015-01-01;
Promna;2015-01-01;
Przedbórz;2015-01-01;
Przysucha;2015-01-01;
Radoszyce;2015-01-01;
Radzanów;2015-01-01;
Ręczno;2015-01-01;
Rokiciny;2015-01-01;
Rozprza;2015-01-01;
Ruda Maleniecka;2015-01-01;
Rusinów;2015-01-01;
Rzeczyca;2015-01-01;
Sadkowice;2015-01-01;
Secemin;2015-01-01;
Sławno;2015-01-01;
Słupia;2015-01-01;
Słupia Konecka;2015-01-01;
Smyków;2015-01-01;
Stąporków;2015-01-01;
Stromiec;2015-01-01;
Sulejów;2015-01-01;
Szczekociny;2015-01-01;
Tomaszów Mazowiecki miasto;2015-01-01;
Tomaszów Mazowiecki wiejski;2015-01-01;
Tuszyn;2015-01-01;
Ujazd;2015-01-01;
Warka;2015-01-01;
Wielgomłyny;2015-01-01;
Włodowice;2015-01-01;
Włoszczowa;2015-01-01;
Wola Krzysztoporska;2015-01-01;
Wolbórz;2015-01-01;
Wolbrom;2015-01-01;
Wyśmierzyce;2015-01-01;
Zagnańsk;2015-01-01;
Zawiercie;2015-01-01;
Żarnowiec;2015-01-01;
Żarnów;2015-01-01;
Żytno;2015-01-01;
Aleksandrów;2016-01-01;
Andrespol;2016-01-01;
Belsk Duży;2016-01-01;
Będków;2016-01-01;
Białaczów;2016-01-01;
Białobrzegi;2016-01-01;
Bliżyn;2016-01-01;
Błędów;2016-01-01;
Brójce;2016-01-01;
Budziszewice;2016-01-01;
Charsznica;2016-01-01;
Czarnocin;2016-01-01;
Czerniewice;2016-01-01;
Drzewica;2016-01-01;
Fałków;2016-01-01;
Gielniów;2016-01-01;
Głowaczów;2016-01-01;
Gorzkowice;2016-01-01;
Goszczyn;2016-01-01;
Gowarczów;2016-01-01;
Grabica;2016-01-01;
Grabów nad Pilicą;2016-01-01;
Inowłódz;2016-01-01;
Irządze;2016-01-01;
Kluczewsko;2016-01-01;
Klwów;2016-01-01;
Kobiele Wielkie;2016-01-01;
Kodrąb;2016-01-01;
Koluszki;2016-01-01;
Koniecpol;2016-01-01;
Końskie;2016-01-01;
Kozłów;2016-01-01;
Krasocin;2016-01-01;
Kroczyce;2016-01-01;
Lelów;2016-01-01;
Lubochnia;2016-01-01;
Łęki Szlacheckie;2016-01-01;
Łopuszno;2016-01-01;
Magnuszew;2016-01-01;
Masłowice;2016-01-01;
Mniów;2016-01-01;
Mniszków;2016-01-01;
Mogielnica;2016-01-01;
Moskorzew;2016-01-01;
Moszczenica;2016-01-01;
Niegowa;2016-01-01;
Nowe Miasto nad Pilicą;2016-01-01;
Nowosolna;2016-01-01;
Odrzywół;2016-01-01;
Ogrodzieniec;2016-01-01;
Opoczno;2016-01-01;
Paradyż;2016-01-01;
Pilica;2016-01-01;
Piotrków Trybunalski;2016-01-01;
Poświętne;2016-01-01;
Promna;2016-01-01;
Przedbórz;2016-01-01;
Przysucha;2016-01-01;
Radoszyce;2016-01-01;
Radzanów;2016-01-01;
Ręczno;2016-01-01;
Rokiciny;2016-01-01;
Rozprza;2016-01-01;
Ruda Maleniecka;2016-01-01;
Rusinów;2016-01-01;
Rzeczyca;2016-01-01;
Sadkowice;2016-01-01;
Secemin;2016-01-01;
Sławno;2016-01-01;
Słupia;2016-01-01;
Słupia Konecka;2016-01-01;
Smyków;2016-01-01;
Stąporków;2016-01-01;
Stromiec;2016-01-01;
Sulejów;2016-01-01;
Szczekociny;2016-01-01;
Tomaszów Mazowiecki miasto;2016-01-01;
Tomaszów Mazowiecki wiejski;2016-01-01;
Tuszyn;2016-01-01;
Ujazd;2016-01-01;
Warka;2016-01-01;
Wielgomłyny;2016-01-01;
Włodowice;2016-01-01;
Włoszczowa;2016-01-01;
Wola Krzysztoporska;2016-01-01;
Wolbórz;2016-01-01;
Wolbrom;2016-01-01;
Wyśmierzyce;2016-01-01;
Zagnańsk;2016-01-01;
Zawiercie;2016-01-01;
Żarnowiec;2016-01-01;
Żarnów;2016-01-01;
Żytno;2016-01-01;
Aleksandrów;2017-01-01;
Andrespol;2017-01-01;
Belsk Duży;2017-01-01;
Będków;2017-01-01;
Białaczów;2017-01-01;
Białobrzegi;2017-01-01;
Bliżyn;2017-01-01;
Błędów;2017-01-01;
Brójce;2017-01-01;
Budziszewice;2017-01-01;
Charsznica;2017-01-01;
Czarnocin;2017-01-01;
Czerniewice;2017-01-01;
Drzewica;2017-01-01;
Fałków;2017-01-01;
Gielniów;2017-01-01;
Głowaczów;2017-01-01;
Gorzkowice;2017-01-01;
Goszczyn;2017-01-01;
Gowarczów;2017-01-01;
Grabica;2017-01-01;
Grabów nad Pilicą;2017-01-01;
Inowłódz;2017-01-01;
Irządze;2017-01-01;
Kluczewsko;2017-01-01;
Klwów;2017-01-01;
Kobiele Wielkie;2017-01-01;
Kodrąb;2017-01-01;
Koluszki;2017-01-01;
Koniecpol;2017-01-01;
Końskie;2017-01-01;
Kozłów;2017-01-01;
Krasocin;2017-01-01;
Kroczyce;2017-01-01;
Lelów;2017-01-01;
Lubochnia;2017-01-01;
Łęki Szlacheckie;2017-01-01;
Łopuszno;2017-01-01;
Magnuszew;2017-01-01;
Masłowice;2017-01-01;
Mniów;2017-01-01;
Mniszków;2017-01-01;
Mogielnica;2017-01-01;
Moskorzew;2017-01-01;
Moszczenica;2017-01-01;
Niegowa;2017-01-01;
Nowe Miasto nad Pilicą;2017-01-01;
Nowosolna;2017-01-01;
Odrzywół;2017-01-01;
Ogrodzieniec;2017-01-01;
Opoczno;2017-01-01;
Paradyż;2017-01-01;
Pilica;2017-01-01;
Piotrków Trybunalski;2017-01-01;
Poświętne;2017-01-01;
Promna;2017-01-01;
Przedbórz;2017-01-01;
Przysucha;2017-01-01;
Radoszyce;2017-01-01;
Radzanów;2017-01-01;
Ręczno;2017-01-01;
Rokiciny;2017-01-01;
Rozprza;2017-01-01;
Ruda Maleniecka;2017-01-01;
Rusinów;2017-01-01;
Rzeczyca;2017-01-01;
Sadkowice;2017-01-01;
Secemin;2017-01-01;
Sławno;2017-01-01;
Słupia;2017-01-01;
Słupia Konecka;2017-01-01;
Smyków;2017-01-01;
Stąporków;2017-01-01;
Stromiec;2017-01-01;
Sulejów;2017-01-01;
Szczekociny;2017-01-01;
Tomaszów Mazowiecki miasto;2017-01-01;
Tomaszów Mazowiecki wiejski;2017-01-01;
Tuszyn;2017-01-01;
Ujazd;2017-01-01;
Warka;2017-01-01;
Wielgomłyny;2017-01-01;
Włodowice;2017-01-01;
Włoszczowa;2017-01-01;
Wola Krzysztoporska;2017-01-01;
Wolbórz;2017-01-01;
Wolbrom;2017-01-01;
Wyśmierzyce;2017-01-01;
Zagnańsk;2017-01-01;
Zawiercie;2017-01-01;
Żarnowiec;2017-01-01;
Żarnów;2017-01-01;
Żytno;2017-01-01;
Aleksandrów;2018-01-01;
Andrespol;2018-01-01;
Belsk Duży;2018-01-01;
Będków;2018-01-01;
Białaczów;2018-01-01;
Białobrzegi;2018-01-01;
Bliżyn;2018-01-01;
Błędów;2018-01-01;
Brójce;2018-01-01;
Budziszewice;2018-01-01;
Charsznica;2018-01-01;
Czarnocin;2018-01-01;
Czerniewice;2018-01-01;
Drzewica;2018-01-01;
Fałków;2018-01-01;
Gielniów;2018-01-01;
Głowaczów;2018-01-01;
Gorzkowice;2018-01-01;
Goszczyn;2018-01-01;
Gowarczów;2018-01-01;
Grabica;2018-01-01;
Grabów nad Pilicą;2018-01-01;
Inowłódz;2018-01-01;
Irządze;2018-01-01;
Kluczewsko;2018-01-01;
Klwów;2018-01-01;
Kobiele Wielkie;2018-01-01;
Kodrąb;2018-01-01;
Koluszki;2018-01-01;
Koniecpol;2018-01-01;
Końskie;2018-01-01;
Kozłów;2018-01-01;
Krasocin;2018-01-01;
Kroczyce;2018-01-01;
Lelów;2018-01-01;
Lubochnia;2018-01-01;
Łęki Szlacheckie;2018-01-01;
Łopuszno;2018-01-01;
Magnuszew;2018-01-01;
Masłowice;2018-01-01;
Mniów;2018-01-01;
Mniszków;2018-01-01;
Mogielnica;2018-01-01;
Moskorzew;2018-01-01;
Moszczenica;2018-01-01;
Niegowa;2018-01-01;
Nowe Miasto nad Pilicą;2018-01-01;
Nowosolna;2018-01-01;
Odrzywół;2018-01-01;
Ogrodzieniec;2018-01-01;
Opoczno;2018-01-01;
Paradyż;2018-01-01;
Pilica;2018-01-01;
Piotrków Trybunalski;2018-01-01;
Poświętne;2018-01-01;
Promna;2018-01-01;
Przedbórz;2018-01-01;
Przysucha;2018-01-01;
Radoszyce;2018-01-01;
Radzanów;2018-01-01;
Ręczno;2018-01-01;
Rokiciny;2018-01-01;
Rozprza;2018-01-01;
Ruda Maleniecka;2018-01-01;
Rusinów;2018-01-01;
Rzeczyca;2018-01-01;
Sadkowice;2018-01-01;
Secemin;2018-01-01;
Sławno;2018-01-01;
Słupia;2018-01-01;
Słupia Konecka;2018-01-01;
Smyków;2018-01-01;
Stąporków;2018-01-01;
Stromiec;2018-01-01;
Sulejów;2018-01-01;
Szczekociny;2018-01-01;
Tomaszów Mazowiecki miasto;2018-01-01;
Tomaszów Mazowiecki wiejski;2018-01-01;
Tuszyn;2018-01-01;
Ujazd;2018-01-01;
Warka;2018-01-01;
Wielgomłyny;2018-01-01;
Włodowice;2018-01-01;
Włoszczowa;2018-01-01;
Wola Krzysztoporska;2018-01-01;
Wolbórz;2018-01-01;
Wolbrom;2018-01-01;
Wyśmierzyce;2018-01-01;
Zagnańsk;2018-01-01;
Zawiercie;2018-01-01;
Żarnowiec;2018-01-01;
Żarnów;2018-01-01;
Żytno;2018-01-01;
Aleksandrów;2019-01-01;
Andrespol;2019-01-01;
Belsk Duży;2019-01-01;
Będków;2019-01-01;
Białaczów;2019-01-01;
Białobrzegi;2019-01-01;
Bliżyn;2019-01-01;
Błędów;2019-01-01;
Brójce;2019-01-01;
Budziszewice;2019-01-01;
Charsznica;2019-01-01;
Czarnocin;2019-01-01;
Czerniewice;2019-01-01;
Drzewica;2019-01-01;
Fałków;2019-01-01;
Gielniów;2019-01-01;
Głowaczów;2019-01-01;
Gorzkowice;2019-01-01;
Goszczyn;2019-01-01;
Gowarczów;2019-01-01;
Grabica;2019-01-01;
Grabów nad Pilicą;2019-01-01;
Inowłódz;2019-01-01;
Irządze;2019-01-01;
Kluczewsko;2019-01-01;
Klwów;2019-01-01;
Kobiele Wielkie;2019-01-01;
Kodrąb;2019-01-01;
Koluszki;2019-01-01;
Koniecpol;2019-01-01;
Końskie;2019-01-01;
Kozłów;2019-01-01;
Krasocin;2019-01-01;
Kroczyce;2019-01-01;
Lelów;2019-01-01;
Lubochnia;2019-01-01;
Łęki Szlacheckie;2019-01-01;
Łopuszno;2019-01-01;
Magnuszew;2019-01-01;
Masłowice;2019-01-01;
Mniów;2019-01-01;
Mniszków;2019-01-01;
Mogielnica;2019-01-01;
Moskorzew;2019-01-01;
Moszczenica;2019-01-01;
Niegowa;2019-01-01;
Nowe Miasto nad Pilicą;2019-01-01;
Nowosolna;2019-01-01;
Odrzywół;2019-01-01;
Ogrodzieniec;2019-01-01;
Opoczno;2019-01-01;
Paradyż;2019-01-01;
Pilica;2019-01-01;
Piotrków Trybunalski;2019-01-01;
Poświętne;2019-01-01;
Promna;2019-01-01;
Przedbórz;2019-01-01;
Przysucha;2019-01-01;
Radoszyce;2019-01-01;
Radzanów;2019-01-01;
Ręczno;2019-01-01;
Rokiciny;2019-01-01;
Rozprza;2019-01-01;
Ruda Maleniecka;2019-01-01;
Rusinów;2019-01-01;
Rzeczyca;2019-01-01;
Sadkowice;2019-01-01;
Secemin;2019-01-01;
Sławno;2019-01-01;
Słupia;2019-01-01;
Słupia Konecka;2019-01-01;
Smyków;2019-01-01;
Stąporków;2019-01-01;
Stromiec;2019-01-01;
Sulejów;2019-01-01;
Szczekociny;2019-01-01;
Tomaszów Mazowiecki miasto;2019-01-01;
Tomaszów Mazowiecki wiejski;2019-01-01;
Tuszyn;2019-01-01;
Ujazd;2019-01-01;
Warka;2019-01-01;
Wielgomłyny;2019-01-01;
Włodowice;2019-01-01;
Włoszczowa;2019-01-01;
Wola Krzysztoporska;2019-01-01;
Wolbórz;2019-01-01;
Wolbrom;2019-01-01;
Wyśmierzyce;2019-01-01;
Zagnańsk;2019-01-01;
Zawiercie;2019-01-01;
Żarnowiec;2019-01-01;
Żarnów;2019-01-01;
Żytno;2019-01-01;
Aleksandrów;2020-01-01;1831
Andrespol;2020-01-01;233
Belsk Duży;2020-01-01;0
Będków;2020-01-01;9427
Białaczów;2020-01-01;457
Białobrzegi;2020-01-01;0
Bliżyn;2020-01-01;0
Błędów;2020-01-01;0
Brójce;2020-01-01;3845
Budziszewice;2020-01-01;1581
Charsznica;2020-01-01;290
Czarnocin;2020-01-01;30036
Czerniewice;2020-01-01;13722
Drzewica;2020-01-01;269
Fałków;2020-01-01;0
Gielniów;2020-01-01;0
Głowaczów;2020-01-01;1078
Gorzkowice;2020-01-01;3223
Goszczyn;2020-01-01;0
Gowarczów;2020-01-01;0
Grabica;2020-01-01;143662
Grabów nad Pilicą;2020-01-01;54
Inowłódz;2020-01-01;131
Irządze;2020-01-01;94
Kluczewsko;2020-01-01;3269
Klwów;2020-01-01;0
Kobiele Wielkie;2020-01-01;3903
Kodrąb;2020-01-01;2191
Koluszki;2020-01-01;6181
Koniecpol;2020-01-01;52
Końskie;2020-01-01;1707
Kozłów;2020-01-01;1463
Krasocin;2020-01-01;2749
Kroczyce;2020-01-01;580
Lelów;2020-01-01;532
Lubochnia;2020-01-01;4805
Łęki Szlacheckie;2020-01-01;7185
Łopuszno;2020-01-01;1432
Magnuszew;2020-01-01;108
Masłowice;2020-01-01;34473
Mniów;2020-01-01;248
Mniszków;2020-01-01;4976
Mogielnica;2020-01-01;0
Moskorzew;2020-01-01;2201
Moszczenica;2020-01-01;100208
Niegowa;2020-01-01;516
Nowe Miasto nad Pilicą;2020-01-01;1173
Nowosolna;2020-01-01;1789
Odrzywół;2020-01-01;481
Ogrodzieniec;2020-01-01;0
Opoczno;2020-01-01;1143
Paradyż;2020-01-01;1309
Pilica;2020-01-01;1158
Piotrków Trybunalski;2020-01-01;830
Poświętne;2020-01-01;69
Promna;2020-01-01;41
Przedbórz;2020-01-01;2986
Przysucha;2020-01-01;1327
Radoszyce;2020-01-01;1202
Radzanów;2020-01-01;1020
Ręczno;2020-01-01;1893
Rokiciny;2020-01-01;11198
Rozprza;2020-01-01;10584
Ruda Maleniecka;2020-01-01;0
Rusinów;2020-01-01;894
Rzeczyca;2020-01-01;13537
Sadkowice;2020-01-01;0
Secemin;2020-01-01;102
Sławno;2020-01-01;2209
Słupia;2020-01-01;2299
Słupia Konecka;2020-01-01;478
Smyków;2020-01-01;0
Stąporków;2020-01-01;0
Stromiec;2020-01-01;754
Sulejów;2020-01-01;12581
Szczekociny;2020-01-01;1497
Tomaszów Mazowiecki miasto;2020-01-01;650
Tomaszów Mazowiecki wiejski;2020-01-01;8902
Tuszyn;2020-01-01;127701
Ujazd;2020-01-01;8061
Warka;2020-01-01;0
Wielgomłyny;2020-01-01;6086
Włodowice;2020-01-01;0
Włoszczowa;2020-01-01;2507
Wola Krzysztoporska;2020-01-01;27736
Wolbórz;2020-01-01;47152
Wolbrom;2020-01-01;5415
Wyśmierzyce;2020-01-01;0
Zagnańsk;2020-01-01;0
Zawiercie;2020-01-01;0
Żarnowiec;2020-01-01;1381
Żarnów;2020-01-01;186
Żytno;2020-01-01;420
Aleksandrów;2021-01-01;1 187
Andrespol;2021-01-01;40
Belsk Duży;2021-01-01;0
Będków;2021-01-01;6 472
Białaczów;2021-01-01;435
Białobrzegi;2021-01-01;15
Bliżyn;2021-01-01;0
Błędów;2021-01-01;0
Brójce;2021-01-01;2 694
Budziszewice;2021-01-01;1 314
Charsznica;2021-01-01;142
Czarnocin;2021-01-01;25 251
Czerniewice;2021-01-01;13 594
Drzewica;2021-01-01;265
Fałków;2021-01-01;0
Gielniów;2021-01-01;1
Głowaczów;2021-01-01;1 050
Gorzkowice;2021-01-01;5 203
Goszczyn;2021-01-01;155
Gowarczów;2021-01-01;0
Grabica;2021-01-01;119 260
Grabów nad Pilicą;2021-01-01;5
Inowłódz;2021-01-01;62
Irządze;2021-01-01;129
Kluczewsko;2021-01-01;1 200
Klwów;2021-01-01;40
Kobiele Wielkie;2021-01-01;3 338
Kodrąb;2021-01-01;1 523
Koluszki;2021-01-01;4 171
Koniecpol;2021-01-01;64
Końskie;2021-01-01;122
Kozłów;2021-01-01;1 019
Krasocin;2021-01-01;94
Kroczyce;2021-01-01;444
Lelów;2021-01-01;397
Lubochnia;2021-01-01;4 196
Łęki Szlacheckie;2021-01-01;3 571
Łopuszno;2021-01-01;0
Magnuszew;2021-01-01;39
Masłowice;2021-01-01;20 452
Mniów;2021-01-01;164
Mniszków;2021-01-01;2 133
Mogielnica;2021-01-01;23
Moskorzew;2021-01-01;1 466
Moszczenica;2021-01-01;78 700
Niegowa;2021-01-01;389
Nowe Miasto nad Pilicą;2021-01-01;835
Nowosolna;2021-01-01;1 672
Odrzywół;2021-01-01;482
Ogrodzieniec;2021-01-01;38
Opoczno;2021-01-01;1 249
Paradyż;2021-01-01;726
Pilica;2021-01-01;1 121
Piotrków Trybunalski;2021-01-01;
Poświętne;2021-01-01;46
Promna;2021-01-01;39
Przedbórz;2021-01-01;1 402
Przysucha;2021-01-01;1 585
Radoszyce;2021-01-01;1 474
Radzanów;2021-01-01;723
Ręczno;2021-01-01;1 087
Rokiciny;2021-01-01;6 085
Rozprza;2021-01-01;448
Ruda Maleniecka;2021-01-01;0
Rusinów;2021-01-01;851
Rzeczyca;2021-01-01;10 097
Sadkowice;2021-01-01;17
Secemin;2021-01-01;31
Sławno;2021-01-01;1 616
Słupia;2021-01-01;2 546
Słupia Konecka;2021-01-01;400
Smyków;2021-01-01;20
Stąporków;2021-01-01;3
Stromiec;2021-01-01;783
Sulejów;2021-01-01;7 058
Szczekociny;2021-01-01;1 358
Tomaszów Mazowiecki miasto;2021-01-01;
Tomaszów Mazowiecki wiejski;2021-01-01;11 447
Tuszyn;2021-01-01;39 114
Ujazd;2021-01-01;0
Warka;2021-01-01;1
Wielgomłyny;2021-01-01;5 406
Włodowice;2021-01-01;
Włoszczowa;2021-01-01;5 524
Wola Krzysztoporska;2021-01-01;17 995
Wolbórz;2021-01-01;40 286
Wolbrom;2021-01-01;5 223
Wyśmierzyce;2021-01-01;24
Zagnańsk;2021-01-01;0
Zawiercie;2021-01-01;0
Żarnowiec;2021-01-01;1 271
Żarnów;2021-01-01;217
Żytno;2021-01-01;351
Aleksandrów;2022-01-01;979
Andrespol;2022-01-01;34
Belsk Duży;2022-01-01;0
Będków;2022-01-01;8 799
Białaczów;2022-01-01;484
Białobrzegi;2022-01-01;25
Bliżyn;2022-01-01;0
Błędów;2022-01-01;0
Brójce;2022-01-01;2 406
Budziszewice;2022-01-01;1 082
Charsznica;2022-01-01;92
Czarnocin;2022-01-01;24 162
Czerniewice;2022-01-01;16 099
Drzewica;2022-01-01;262
Fałków;2022-01-01;0
Gielniów;2022-01-01;0
Głowaczów;2022-01-01;926
Gorzkowice;2022-01-01;6 842
Goszczyn;2022-01-01;569
Gowarczów;2022-01-01;2
Grabica;2022-01-01;132 183
Grabów nad Pilicą;2022-01-01;0
Inowłódz;2022-01-01;82
Irządze;2022-01-01;60
Kluczewsko;2022-01-01;2 695
Klwów;2022-01-01;70
Kobiele Wielkie;2022-01-01;1 983
Kodrąb;2022-01-01;1 198
Koluszki;2022-01-01;4 413
Koniecpol;2022-01-01;0
Końskie;2022-01-01;198
Kozłów;2022-01-01;704
Krasocin;2022-01-01;1 025
Kroczyce;2022-01-01;402
Lelów;2022-01-01;34
Lubochnia;2022-01-01;3 191
Łęki Szlacheckie;2022-01-01;4 699
Łopuszno;2022-01-01;0
Magnuszew;2022-01-01;370
Masłowice;2022-01-01;34 072
Mniów;2022-01-01;165
Mniszków;2022-01-01;1 939
Mogielnica;2022-01-01;16
Moskorzew;2022-01-01;1 040
Moszczenica;2022-01-01;86 206
Niegowa;2022-01-01;287
Nowe Miasto nad Pilicą;2022-01-01;403
Nowosolna;2022-01-01;3 050
Odrzywół;2022-01-01;80
Ogrodzieniec;2022-01-01;13
Opoczno;2022-01-01;690
Paradyż;2022-01-01;543
Pilica;2022-01-01;1 311
Piotrków Trybunalski;2022-01-01;
Poświętne;2022-01-01;25
Promna;2022-01-01;27
Przedbórz;2022-01-01;1 423
Przysucha;2022-01-01;1 012
Radoszyce;2022-01-01;1 537
Radzanów;2022-01-01;514
Ręczno;2022-01-01;1 341
Rokiciny;2022-01-01;3 788
Rozprza;2022-01-01;3
Ruda Maleniecka;2022-01-01;0
Rusinów;2022-01-01;690
Rzeczyca;2022-01-01;11 778
Sadkowice;2022-01-01;12
Secemin;2022-01-01;10
Sławno;2022-01-01;1 736
Słupia;2022-01-01;2 033
Słupia Konecka;2022-01-01;438
Smyków;2022-01-01;5
Stąporków;2022-01-01;6
Stromiec;2022-01-01;576
Sulejów;2022-01-01;7 125
Szczekociny;2022-01-01;894
Tomaszów Mazowiecki miasto;2022-01-01;
Tomaszów Mazowiecki wiejski;2022-01-01;8 573
Tuszyn;2022-01-01;42 910
Ujazd;2022-01-01;23
Warka;2022-01-01;0
Wielgomłyny;2022-01-01;3 513
Włodowice;2022-01-01;
Włoszczowa;2022-01-01;3 268
Wola Krzysztoporska;2022-01-01;17 559
Wolbórz;2022-01-01;39 798
Wolbrom;2022-01-01;4 704
Wyśmierzyce;2022-01-01;10
Zagnańsk;2022-01-01;0
Zawiercie;2022-01-01;0
Żarnowiec;2022-01-01;644
Żarnów;2022-01-01;78
Żytno;2022-01-01;289
