gmina_name,date,value
Wolbrom,2004-01-01,
Wyśmierzyce,2004-01-01,
Zagnańsk,2004-01-01,
Zawiercie,2004-01-01,
Żarnowiec,2004-01-01,
Żarnów,2004-01-01,
Żytno,2004-01-01,
Aleksandrów,2005-01-01,
Andrespol,2005-01-01,
Belsk Duży,2005-01-01,
Będków,2005-01-01,
Białaczów,2005-01-01,
Białobrzegi,2005-01-01,
Bliżyn,2005-01-01,
Błędów,2005-01-01,
Brójce,2005-01-01,
Budziszewice,2005-01-01,
Charsznica,2005-01-01,
Czarnocin,2005-01-01,
Czerniewice,2005-01-01,
Drzewica,2005-01-01,
Fałków,2005-01-01,
Gielniów,2005-01-01,
Głowaczów,2005-01-01,
Gorzkowice,2005-01-01,
Goszczyn,2005-01-01,
Gowarczów,2005-01-01,
Grabica,2005-01-01,
Grabów nad Pilicą,2005-01-01,
Inowłódz,2005-01-01,
Irządze,2005-01-01,
Kluczewsko,2005-01-01,
Klwów,2005-01-01,
Kobiele Wielkie,2005-01-01,
Kodrąb,2005-01-01,
Koluszki,2005-01-01,
Koniecpol,2005-01-01,
Końskie,2005-01-01,
Kozłów,2005-01-01,
Krasocin,2005-01-01,
Kroczyce,2005-01-01,
Lelów,2005-01-01,
Lubochnia,2005-01-01,
Łęki Szlacheckie,2005-01-01,
Łopuszno,2005-01-01,
Magnuszew,2005-01-01,
Masłowice,2005-01-01,
Mniów,2005-01-01,
Mniszków,2005-01-01,
Mogielnica,2005-01-01,
Moskorzew,2005-01-01,
Moszczenica,2005-01-01,
Niegowa,2005-01-01,
Nowe Miasto nad Pilicą,2005-01-01,
Nowosolna,2005-01-01,
Odrzywół,2005-01-01,
Ogrodzieniec,2005-01-01,
Opoczno,2005-01-01,
Paradyż,2005-01-01,
Pilica,2005-01-01,
Piotrków Trybunalski,2005-01-01,
Poświętne,2005-01-01,
Promna,2005-01-01,
Przedbórz,2005-01-01,
Przysucha,2005-01-01,
Radoszyce,2005-01-01,
Radzanów,2005-01-01,
Ręczno,2005-01-01,
Rokiciny,2005-01-01,
Rozprza,2005-01-01,
Ruda Maleniecka,2005-01-01,
Rusinów,2005-01-01,
Rzeczyca,2005-01-01,
Sadkowice,2005-01-01,
Secemin,2005-01-01,
Sławno,2005-01-01,
Słupia,2005-01-01,
Słupia Konecka,2005-01-01,
Smyków,2005-01-01,
Stąporków,2005-01-01,
Stromiec,2005-01-01,
Sulejów,2005-01-01,
Szczekociny,2005-01-01,
Tomaszów Mazowiecki miasto,2005-01-01,
Tomaszów Mazowiecki wiejski,2005-01-01,
Tuszyn,2005-01-01,
Ujazd,2005-01-01,
Warka,2005-01-01,
Wielgomłyny,2005-01-01,
Włodowice,2005-01-01,
Włoszczowa,2005-01-01,
Wola Krzysztoporska,2005-01-01,
Wolbórz,2005-01-01,
Wolbrom,2005-01-01,
Wyśmierzyce,2005-01-01,
Zagnańsk,2005-01-01,
Zawiercie,2005-01-01,
Żarnowiec,2005-01-01,
Żarnów,2005-01-01,
Żytno,2005-01-01,
Aleksandrów,2006-01-01,
Andrespol,2006-01-01,
Belsk Duży,2006-01-01,
Będków,2006-01-01,
Białaczów,2006-01-01,
Białobrzegi,2006-01-01,
Bliżyn,2006-01-01,
Błędów,2006-01-01,
Brójce,2006-01-01,
Budziszewice,2006-01-01,
Charsznica,2006-01-01,
Czarnocin,2006-01-01,
Czerniewice,2006-01-01,
Drzewica,2006-01-01,
Fałków,2006-01-01,
Gielniów,2006-01-01,
Głowaczów,2006-01-01,
Gorzkowice,2006-01-01,
Goszczyn,2006-01-01,
Gowarczów,2006-01-01,
Grabica,2006-01-01,
Grabów nad Pilicą,2006-01-01,
Inowłódz,2006-01-01,
Irządze,2006-01-01,
Kluczewsko,2006-01-01,
Klwów,2006-01-01,
Kobiele Wielkie,2006-01-01,
Kodrąb,2006-01-01,
Koluszki,2006-01-01,
Koniecpol,2006-01-01,
Końskie,2006-01-01,
Kozłów,2006-01-01,
Krasocin,2006-01-01,
Kroczyce,2006-01-01,
Lelów,2006-01-01,
Lubochnia,2006-01-01,
Łęki Szlacheckie,2006-01-01,
Łopuszno,2006-01-01,
Magnuszew,2006-01-01,
Masłowice,2006-01-01,
Mniów,2006-01-01,
Mniszków,2006-01-01,
Mogielnica,2006-01-01,
Moskorzew,2006-01-01,
Moszczenica,2006-01-01,
Niegowa,2006-01-01,
Nowe Miasto nad Pilicą,2006-01-01,
Nowosolna,2006-01-01,
Odrzywół,2006-01-01,
Ogrodzieniec,2006-01-01,
Opoczno,2006-01-01,
Paradyż,2006-01-01,
Pilica,2006-01-01,
Piotrków Trybunalski,2006-01-01,
Poświętne,2006-01-01,
Promna,2006-01-01,
Przedbórz,2006-01-01,
Przysucha,2006-01-01,
Radoszyce,2006-01-01,
Radzanów,2006-01-01,
Ręczno,2006-01-01,
Rokiciny,2006-01-01,
Rozprza,2006-01-01,
Ruda Maleniecka,2006-01-01,
Rusinów,2006-01-01,
Rzeczyca,2006-01-01,
Sadkowice,2006-01-01,
Secemin,2006-01-01,
Sławno,2006-01-01,
Słupia,2006-01-01,
Słupia Konecka,2006-01-01,
Smyków,2006-01-01,
Stąporków,2006-01-01,
Stromiec,2006-01-01,
Sulejów,2006-01-01,
Szczekociny,2006-01-01,
Tomaszów Mazowiecki miasto,2006-01-01,
Tomaszów Mazowiecki wiejski,2006-01-01,
Tuszyn,2006-01-01,
Ujazd,2006-01-01,
Warka,2006-01-01,
Wielgomłyny,2006-01-01,
Włodowice,2006-01-01,
Włoszczowa,2006-01-01,
Wola Krzysztoporska,2006-01-01,
Wolbórz,2006-01-01,
Wolbrom,2006-01-01,
Wyśmierzyce,2006-01-01,
Zagnańsk,2006-01-01,
Zawiercie,2006-01-01,
Żarnowiec,2006-01-01,
Żarnów,2006-01-01,
Żytno,2006-01-01,
Aleksandrów,2007-01-01,
Andrespol,2007-01-01,
Belsk Duży,2007-01-01,
Będków,2007-01-01,
Białaczów,2007-01-01,
Białobrzegi,2007-01-01,
Bliżyn,2007-01-01,
Błędów,2007-01-01,
Brójce,2007-01-01,
Budziszewice,2007-01-01,
Charsznica,2007-01-01,
Czarnocin,2007-01-01,
Czerniewice,2007-01-01,
Drzewica,2007-01-01,
Fałków,2007-01-01,
Gielniów,2007-01-01,
Głowaczów,2007-01-01,
Gorzkowice,2007-01-01,
Goszczyn,2007-01-01,
Gowarczów,2007-01-01,
Grabica,2007-01-01,
Grabów nad Pilicą,2007-01-01,
Inowłódz,2007-01-01,
Irządze,2007-01-01,
Kluczewsko,2007-01-01,
Klwów,2007-01-01,
Kobiele Wielkie,2007-01-01,
Kodrąb,2007-01-01,
Koluszki,2007-01-01,
Koniecpol,2007-01-01,
Końskie,2007-01-01,
Kozłów,2007-01-01,
Krasocin,2007-01-01,
Kroczyce,2007-01-01,
Lelów,2007-01-01,
Lubochnia,2007-01-01,
Łęki Szlacheckie,2007-01-01,
Łopuszno,2007-01-01,
Magnuszew,2007-01-01,
Masłowice,2007-01-01,
Mniów,2007-01-01,
Mniszków,2007-01-01,
Mogielnica,2007-01-01,
Moskorzew,2007-01-01,
Moszczenica,2007-01-01,
Niegowa,2007-01-01,
Nowe Miasto nad Pilicą,2007-01-01,
Nowosolna,2007-01-01,
Odrzywół,2007-01-01,
Ogrodzieniec,2007-01-01,
Opoczno,2007-01-01,
Paradyż,2007-01-01,
Pilica,2007-01-01,
Piotrków Trybunalski,2007-01-01,
Poświętne,2007-01-01,
Promna,2007-01-01,
Przedbórz,2007-01-01,
Przysucha,2007-01-01,
Radoszyce,2007-01-01,
Radzanów,2007-01-01,
Ręczno,2007-01-01,
Rokiciny,2007-01-01,
Rozprza,2007-01-01,
Ruda Maleniecka,2007-01-01,
Rusinów,2007-01-01,
Rzeczyca,2007-01-01,
Sadkowice,2007-01-01,
Secemin,2007-01-01,
Sławno,2007-01-01,
Słupia,2007-01-01,
Słupia Konecka,2007-01-01,
Smyków,2007-01-01,
Stąporków,2007-01-01,
Stromiec,2007-01-01,
Sulejów,2007-01-01,
Szczekociny,2007-01-01,
Tomaszów Mazowiecki miasto,2007-01-01,
Tomaszów Mazowiecki wiejski,2007-01-01,
Tuszyn,2007-01-01,
Ujazd,2007-01-01,
Warka,2007-01-01,
Wielgomłyny,2007-01-01,
Włodowice,2007-01-01,
Włoszczowa,2007-01-01,
Wola Krzysztoporska,2007-01-01,
Wolbórz,2007-01-01,
Wolbrom,2007-01-01,
Wyśmierzyce,2007-01-01,
Zagnańsk,2007-01-01,
Zawiercie,2007-01-01,
Żarnowiec,2007-01-01,
Żarnów,2007-01-01,
Żytno,2007-01-01,
Aleksandrów,2008-01-01,
Andrespol,2008-01-01,
Belsk Duży,2008-01-01,
Będków,2008-01-01,
Białaczów,2008-01-01,
Białobrzegi,2008-01-01,
Bliżyn,2008-01-01,
Błędów,2008-01-01,
Brójce,2008-01-01,
Budziszewice,2008-01-01,
Charsznica,2008-01-01,
Czarnocin,2008-01-01,
Czerniewice,2008-01-01,
Drzewica,2008-01-01,
Fałków,2008-01-01,
Gielniów,2008-01-01,
Głowaczów,2008-01-01,
Gorzkowice,2008-01-01,
Goszczyn,2008-01-01,
Gowarczów,2008-01-01,
Grabica,2008-01-01,
Grabów nad Pilicą,2008-01-01,
Inowłódz,2008-01-01,
Irządze,2008-01-01,
Kluczewsko,2008-01-01,
Klwów,2008-01-01,
Kobiele Wielkie,2008-01-01,
Kodrąb,2008-01-01,
Koluszki,2008-01-01,
Koniecpol,2008-01-01,
Końskie,2008-01-01,
Kozłów,2008-01-01,
Krasocin,2008-01-01,
Kroczyce,2008-01-01,
Lelów,2008-01-01,
Lubochnia,2008-01-01,
Łęki Szlacheckie,2008-01-01,
Łopuszno,2008-01-01,
Magnuszew,2008-01-01,
Masłowice,2008-01-01,
Mniów,2008-01-01,
Mniszków,2008-01-01,
Mogielnica,2008-01-01,
Moskorzew,2008-01-01,
Moszczenica,2008-01-01,
Niegowa,2008-01-01,
Nowe Miasto nad Pilicą,2008-01-01,
Nowosolna,2008-01-01,
Odrzywół,2008-01-01,
Ogrodzieniec,2008-01-01,
Opoczno,2008-01-01,
Paradyż,2008-01-01,
Pilica,2008-01-01,
Piotrków Trybunalski,2008-01-01,
Poświętne,2008-01-01,
Promna,2008-01-01,
Przedbórz,2008-01-01,
Przysucha,2008-01-01,
Radoszyce,2008-01-01,
Radzanów,2008-01-01,
Ręczno,2008-01-01,
Rokiciny,2008-01-01,
Rozprza,2008-01-01,
Ruda Maleniecka,2008-01-01,
Rusinów,2008-01-01,
Rzeczyca,2008-01-01,
Sadkowice,2008-01-01,
Secemin,2008-01-01,
Sławno,2008-01-01,
Słupia,2008-01-01,
Słupia Konecka,2008-01-01,
Smyków,2008-01-01,
Stąporków,2008-01-01,
Stromiec,2008-01-01,
Sulejów,2008-01-01,
Szczekociny,2008-01-01,
Tomaszów Mazowiecki miasto,2008-01-01,
Tomaszów Mazowiecki wiejski,2008-01-01,
Tuszyn,2008-01-01,
Ujazd,2008-01-01,
Warka,2008-01-01,
Wielgomłyny,2008-01-01,
Włodowice,2008-01-01,
Włoszczowa,2008-01-01,
Wola Krzysztoporska,2008-01-01,
Wolbórz,2008-01-01,
Wolbrom,2008-01-01,
Wyśmierzyce,2008-01-01,
Zagnańsk,2008-01-01,
Zawiercie,2008-01-01,
Żarnowiec,2008-01-01,
Żarnów,2008-01-01,
Żytno,2008-01-01,
Aleksandrów,2009-01-01,
Andrespol,2009-01-01,
Belsk Duży,2009-01-01,
Będków,2009-01-01,
Białaczów,2009-01-01,
Białobrzegi,2009-01-01,
Bliżyn,2009-01-01,
Błędów,2009-01-01,
Brójce,2009-01-01,
Budziszewice,2009-01-01,
Charsznica,2009-01-01,
Czarnocin,2009-01-01,
Czerniewice,2009-01-01,
Drzewica,2009-01-01,
Fałków,2009-01-01,
Gielniów,2009-01-01,
Głowaczów,2009-01-01,
Gorzkowice,2009-01-01,
Goszczyn,2009-01-01,
Gowarczów,2009-01-01,
Grabica,2009-01-01,
Grabów nad Pilicą,2009-01-01,
Inowłódz,2009-01-01,
Irządze,2009-01-01,
Kluczewsko,2009-01-01,
Klwów,2009-01-01,
Kobiele Wielkie,2009-01-01,
Kodrąb,2009-01-01,
Koluszki,2009-01-01,
Koniecpol,2009-01-01,
Końskie,2009-01-01,
Kozłów,2009-01-01,
Krasocin,2009-01-01,
Kroczyce,2009-01-01,
Lelów,2009-01-01,
Lubochnia,2009-01-01,
Łęki Szlacheckie,2009-01-01,
Łopuszno,2009-01-01,
Magnuszew,2009-01-01,
Masłowice,2009-01-01,
Mniów,2009-01-01,
Mniszków,2009-01-01,
Mogielnica,2009-01-01,
Moskorzew,2009-01-01,
Moszczenica,2009-01-01,
Niegowa,2009-01-01,
Nowe Miasto nad Pilicą,2009-01-01,
Nowosolna,2009-01-01,
Odrzywół,2009-01-01,
Ogrodzieniec,2009-01-01,
Opoczno,2009-01-01,
Paradyż,2009-01-01,
Pilica,2009-01-01,
Piotrków Trybunalski,2009-01-01,
Poświętne,2009-01-01,
Promna,2009-01-01,
Przedbórz,2009-01-01,
Przysucha,2009-01-01,
Radoszyce,2009-01-01,
Radzanów,2009-01-01,
Ręczno,2009-01-01,
Rokiciny,2009-01-01,
Rozprza,2009-01-01,
Ruda Maleniecka,2009-01-01,
Rusinów,2009-01-01,
Rzeczyca,2009-01-01,
Sadkowice,2009-01-01,
Secemin,2009-01-01,
Sławno,2009-01-01,
Słupia,2009-01-01,
Słupia Konecka,2009-01-01,
Smyków,2009-01-01,
Stąporków,2009-01-01,
Stromiec,2009-01-01,
Sulejów,2009-01-01,
Szczekociny,2009-01-01,
Tomaszów Mazowiecki miasto,2009-01-01,
Tomaszów Mazowiecki wiejski,2009-01-01,
Tuszyn,2009-01-01,
Ujazd,2009-01-01,
Warka,2009-01-01,
Wielgomłyny,2009-01-01,
Włodowice,2009-01-01,
Włoszczowa,2009-01-01,
Wola Krzysztoporska,2009-01-01,
Wolbórz,2009-01-01,
Wolbrom,2009-01-01,
Wyśmierzyce,2009-01-01,
Zagnańsk,2009-01-01,
Zawiercie,2009-01-01,
Żarnowiec,2009-01-01,
Żarnów,2009-01-01,
Żytno,2009-01-01,
Aleksandrów,2010-01-01,
Andrespol,2010-01-01,
Belsk Duży,2010-01-01,
Będków,2010-01-01,
Białaczów,2010-01-01,
Białobrzegi,2010-01-01,
Bliżyn,2010-01-01,
Błędów,2010-01-01,
Brójce,2010-01-01,
Budziszewice,2010-01-01,
Charsznica,2010-01-01,
Czarnocin,2010-01-01,
Czerniewice,2010-01-01,
Drzewica,2010-01-01,
Fałków,2010-01-01,
Gielniów,2010-01-01,
Głowaczów,2010-01-01,
Gorzkowice,2010-01-01,
Goszczyn,2010-01-01,
Gowarczów,2010-01-01,
Grabica,2010-01-01,
Grabów nad Pilicą,2010-01-01,
Inowłódz,2010-01-01,
Irządze,2010-01-01,
Kluczewsko,2010-01-01,
Klwów,2010-01-01,
Kobiele Wielkie,2010-01-01,
Kodrąb,2010-01-01,
Koluszki,2010-01-01,
Koniecpol,2010-01-01,
Końskie,2010-01-01,
Kozłów,2010-01-01,
Krasocin,2010-01-01,
Kroczyce,2010-01-01,
Lelów,2010-01-01,
Lubochnia,2010-01-01,
Łęki Szlacheckie,2010-01-01,
Łopuszno,2010-01-01,
Magnuszew,2010-01-01,
Masłowice,2010-01-01,
Mniów,2010-01-01,
Mniszków,2010-01-01,
Mogielnica,2010-01-01,
Moskorzew,2010-01-01,
Moszczenica,2010-01-01,
Niegowa,2010-01-01,
Nowe Miasto nad Pilicą,2010-01-01,
Nowosolna,2010-01-01,
Odrzywół,2010-01-01,
Ogrodzieniec,2010-01-01,
Opoczno,2010-01-01,
Paradyż,2010-01-01,
Pilica,2010-01-01,
Piotrków Trybunalski,2010-01-01,
Poświętne,2010-01-01,
Promna,2010-01-01,
Przedbórz,2010-01-01,
Przysucha,2010-01-01,
Radoszyce,2010-01-01,
Radzanów,2010-01-01,
Ręczno,2010-01-01,
Rokiciny,2010-01-01,
Rozprza,2010-01-01,
Ruda Maleniecka,2010-01-01,
Rusinów,2010-01-01,
Rzeczyca,2010-01-01,
Sadkowice,2010-01-01,
Secemin,2010-01-01,
Sławno,2010-01-01,
Słupia,2010-01-01,
Słupia Konecka,2010-01-01,
Smyków,2010-01-01,
Stąporków,2010-01-01,
Stromiec,2010-01-01,
Sulejów,2010-01-01,
Szczekociny,2010-01-01,
Tomaszów Mazowiecki miasto,2010-01-01,
Tomaszów Mazowiecki wiejski,2010-01-01,
Tuszyn,2010-01-01,
Ujazd,2010-01-01,
Warka,2010-01-01,
Wielgomłyny,2010-01-01,
Włodowice,2010-01-01,
Włoszczowa,2010-01-01,
Wola Krzysztoporska,2010-01-01,
Wolbórz,2010-01-01,
Wolbrom,2010-01-01,
Wyśmierzyce,2010-01-01,
Zagnańsk,2010-01-01,
Zawiercie,2010-01-01,
Żarnowiec,2010-01-01,
Żarnów,2010-01-01,
Żytno,2010-01-01,
Aleksandrów,2011-01-01,"1772,2"
Andrespol,2011-01-01,"107,7"
Belsk Duży,2011-01-01,"106,4"
Będków,2011-01-01,"364,6"
Białaczów,2011-01-01,"1788,9"
Białobrzegi,2011-01-01,987
Bliżyn,2011-01-01,"1766,8"
Błędów,2011-01-01,"340,6"
Brójce,2011-01-01,419
Budziszewice,2011-01-01,"83,5"
Charsznica,2011-01-01,24
Czarnocin,2011-01-01,"477,7"
Czerniewice,2011-01-01,917
Drzewica,2011-01-01,2079
Fałków,2011-01-01,"2005,2"
Gielniów,2011-01-01,"2410,2"
Głowaczów,2011-01-01,"2441,5"
Gorzkowice,2011-01-01,739
Goszczyn,2011-01-01,"106,1"
Gowarczów,2011-01-01,1343
Grabica,2011-01-01,"843,8"
Grabów nad Pilicą,2011-01-01,"1780,6"
Inowłódz,2011-01-01,"972,1"
Irządze,2011-01-01,841
Kluczewsko,2011-01-01,"3146,9"
Klwów,2011-01-01,"1716,5"
Kobiele Wielkie,2011-01-01,934
Kodrąb,2011-01-01,"993,8"
Koluszki,2011-01-01,239
Koniecpol,2011-01-01,"1111,4"
Końskie,2011-01-01,3748
Kozłów,2011-01-01,65
Krasocin,2011-01-01,"3073,6"
Kroczyce,2011-01-01,"2587,5"
Lelów,2011-01-01,1056
Lubochnia,2011-01-01,158
Łęki Szlacheckie,2011-01-01,"1470,5"
Łopuszno,2011-01-01,"1316,3"
Magnuszew,2011-01-01,"1134,1"
Masłowice,2011-01-01,801
Mniów,2011-01-01,1292
Mniszków,2011-01-01,"873,4"
Mogielnica,2011-01-01,"910,1"
Moskorzew,2011-01-01,"679,6"
Moszczenica,2011-01-01,"479,3"
Niegowa,2011-01-01,968
Nowe Miasto nad Pilicą,2011-01-01,"2235,1"
Nowosolna,2011-01-01,165
Odrzywół,2011-01-01,"2048,2"
Ogrodzieniec,2011-01-01,3142
Opoczno,2011-01-01,"1658,2"
Paradyż,2011-01-01,930
Pilica,2011-01-01,1555
Piotrków Trybunalski,2011-01-01,"46,2"
Poświętne,2011-01-01,"2423,5"
Promna,2011-01-01,"325,8"
Przedbórz,2011-01-01,"1253,6"
Przysucha,2011-01-01,1951
Radoszyce,2011-01-01,-
Radzanów,2011-01-01,1023
Ręczno,2011-01-01,"676,8"
Rokiciny,2011-01-01,335
Rozprza,2011-01-01,"1093,8"
Ruda Maleniecka,2011-01-01,1878
Rusinów,2011-01-01,"2091,1"
Rzeczyca,2011-01-01,"397,1"
Sadkowice,2011-01-01,"292,9"
Secemin,2011-01-01,"3165,1"
Sławno,2011-01-01,"1163,2"
Słupia,2011-01-01,444
Słupia Konecka,2011-01-01,"1272,8"
Smyków,2011-01-01,"903,1"
Stąporków,2011-01-01,"5283,2"
Stromiec,2011-01-01,1354
Sulejów,2011-01-01,"1597,3"
Szczekociny,2011-01-01,1094
Tomaszów Mazowiecki miasto,2011-01-01,"94,5"
Tomaszów Mazowiecki wiejski,2011-01-01,467
Tuszyn,2011-01-01,"808,1"
Ujazd,2011-01-01,"495,8"
Warka,2011-01-01,"969,4"
Wielgomłyny,2011-01-01,691
Włodowice,2011-01-01,"1177,8"
Włoszczowa,2011-01-01,"3240,1"
Wola Krzysztoporska,2011-01-01,"926,7"
Wolbórz,2011-01-01,"716,3"
Wolbrom,2011-01-01,753
Wyśmierzyce,2011-01-01,"2239,7"
Zagnańsk,2011-01-01,"385,7"
Zawiercie,2011-01-01,1030
Żarnowiec,2011-01-01,554
Żarnów,2011-01-01,"1460,9"
Żytno,2011-01-01,1732
Aleksandrów,2012-01-01,"1779,2"
Andrespol,2012-01-01,"107,7"
Belsk Duży,2012-01-01,"104,5"
Będków,2012-01-01,"364,6"
Białaczów,2012-01-01,"1796,9"
Białobrzegi,2012-01-01,987
Bliżyn,2012-01-01,"1766,8"
Błędów,2012-01-01,"340,3"
Brójce,2012-01-01,419
Budziszewice,2012-01-01,"85,5"
Charsznica,2012-01-01,26
Czarnocin,2012-01-01,"476,7"
Czerniewice,2012-01-01,947
Drzewica,2012-01-01,2077
Fałków,2012-01-01,"2005,2"
Gielniów,2012-01-01,"2410,2"
Głowaczów,2012-01-01,"2441,5"
Gorzkowice,2012-01-01,750
Goszczyn,2012-01-01,"106,1"
Gowarczów,2012-01-01,1343
Grabica,2012-01-01,"839,8"
Grabów nad Pilicą,2012-01-01,"1780,6"
Inowłódz,2012-01-01,"972,1"
Irządze,2012-01-01,844
Kluczewsko,2012-01-01,"3146,9"
Klwów,2012-01-01,"1716,5"
Kobiele Wielkie,2012-01-01,"946,3"
Kodrąb,2012-01-01,"994,5"
Koluszki,2012-01-01,239
Koniecpol,2012-01-01,"1111,4"
Końskie,2012-01-01,3750
Kozłów,2012-01-01,67
Krasocin,2012-01-01,"3073,6"
Kroczyce,2012-01-01,"2587,3"
Lelów,2012-01-01,"1060,2"
Lubochnia,2012-01-01,160
Łęki Szlacheckie,2012-01-01,"1480,5"
Łopuszno,2012-01-01,"1321,3"
Magnuszew,2012-01-01,"1134,1"
Masłowice,2012-01-01,801
Mniów,2012-01-01,1293
Mniszków,2012-01-01,"886,4"
Mogielnica,2012-01-01,"910,1"
Moskorzew,2012-01-01,"706,8"
Moszczenica,2012-01-01,"479,3"
Niegowa,2012-01-01,968
Nowe Miasto nad Pilicą,2012-01-01,"2237,3"
Nowosolna,2012-01-01,165
Odrzywół,2012-01-01,"2048,2"
Ogrodzieniec,2012-01-01,3137
Opoczno,2012-01-01,"1656,2"
Paradyż,2012-01-01,930
Pilica,2012-01-01,1533
Piotrków Trybunalski,2012-01-01,"46,2"
Poświętne,2012-01-01,"2438,5"
Promna,2012-01-01,"325,8"
Przedbórz,2012-01-01,"1253,6"
Przysucha,2012-01-01,1951
Radoszyce,2012-01-01,-
Radzanów,2012-01-01,1151
Ręczno,2012-01-01,"679,8"
Rokiciny,2012-01-01,334
Rozprza,2012-01-01,"1106,4"
Ruda Maleniecka,2012-01-01,1881
Rusinów,2012-01-01,"2091,1"
Rzeczyca,2012-01-01,"403,1"
Sadkowice,2012-01-01,"318,6"
Secemin,2012-01-01,"3215,6"
Sławno,2012-01-01,"1166,2"
Słupia,2012-01-01,444
Słupia Konecka,2012-01-01,"1272,8"
Smyków,2012-01-01,"903,1"
Stąporków,2012-01-01,"5281,2"
Stromiec,2012-01-01,1216
Sulejów,2012-01-01,"1599,3"
Szczekociny,2012-01-01,1096
Tomaszów Mazowiecki miasto,2012-01-01,"97,5"
Tomaszów Mazowiecki wiejski,2012-01-01,467
Tuszyn,2012-01-01,"808,1"
Ujazd,2012-01-01,"528,8"
Warka,2012-01-01,"973,5"
Wielgomłyny,2012-01-01,691
Włodowice,2012-01-01,"1171,8"
Włoszczowa,2012-01-01,"3260,3"
Wola Krzysztoporska,2012-01-01,"894,7"
Wolbórz,2012-01-01,"721,3"
Wolbrom,2012-01-01,"745,8"
Wyśmierzyce,2012-01-01,"2239,7"
Zagnańsk,2012-01-01,"395,4"
Zawiercie,2012-01-01,1030
Żarnowiec,2012-01-01,555
Żarnów,2012-01-01,"1411,9"
Żytno,2012-01-01,1746
Aleksandrów,2013-01-01,"1781,25"
Andrespol,2013-01-01,"94,7"
Belsk Duży,2013-01-01,"101,56"
Będków,2013-01-01,"373,6"
Białaczów,2013-01-01,"1796,9"
Białobrzegi,2013-01-01,"987,15"
Bliżyn,2013-01-01,"1766,9"
Błędów,2013-01-01,"340,3"
Brójce,2013-01-01,375
Budziszewice,2013-01-01,"85,5"
Charsznica,2013-01-01,"25,56"
Czarnocin,2013-01-01,"476,66"
Czerniewice,2013-01-01,950
Drzewica,2013-01-01,2079
Fałków,2013-01-01,"2004,2"
Gielniów,2013-01-01,"2410,2"
Głowaczów,2013-01-01,"2441,5"
Gorzkowice,2013-01-01,"753,99"
Goszczyn,2013-01-01,"126,8"
Gowarczów,2013-01-01,"1186,7"
Grabica,2013-01-01,"841,81"
Grabów nad Pilicą,2013-01-01,"1780,6"
Inowłódz,2013-01-01,"978,1"
Irządze,2013-01-01,845
Kluczewsko,2013-01-01,"3146,84"
Klwów,2013-01-01,"1716,5"
Kobiele Wielkie,2013-01-01,"945,3"
Kodrąb,2013-01-01,"991,9"
Koluszki,2013-01-01,241
Koniecpol,2013-01-01,"1117,4"
Końskie,2013-01-01,"3769,55"
Kozłów,2013-01-01,"68,26"
Krasocin,2013-01-01,"3106,96"
Kroczyce,2013-01-01,"2586,3"
Lelów,2013-01-01,"1060,35"
Lubochnia,2013-01-01,163
Łęki Szlacheckie,2013-01-01,"1500,48"
Łopuszno,2013-01-01,"1331,92"
Magnuszew,2013-01-01,"1134,1"
Masłowice,2013-01-01,1007
Mniów,2013-01-01,"1293,49"
Mniszków,2013-01-01,"898,4"
Mogielnica,2013-01-01,"909,06"
Moskorzew,2013-01-01,"772,81"
Moszczenica,2013-01-01,"490,47"
Niegowa,2013-01-01,"979,7"
Nowe Miasto nad Pilicą,2013-01-01,"2236,26"
Nowosolna,2013-01-01,164
Odrzywół,2013-01-01,"2048,2"
Ogrodzieniec,2013-01-01,3134
Opoczno,2013-01-01,"1655,2"
Paradyż,2013-01-01,931
Pilica,2013-01-01,1532
Piotrków Trybunalski,2013-01-01,"46,26"
Poświętne,2013-01-01,"2447,5"
Promna,2013-01-01,"326,05"
Przedbórz,2013-01-01,"1283,6"
Przysucha,2013-01-01,1951
Radoszyce,2013-01-01,-
Radzanów,2013-01-01,"1151,24"
Ręczno,2013-01-01,"685,78"
Rokiciny,2013-01-01,337
Rozprza,2013-01-01,"1131,43"
Ruda Maleniecka,2013-01-01,1882
Rusinów,2013-01-01,"2091,1"
Rzeczyca,2013-01-01,"414,1"
Sadkowice,2013-01-01,"321,69"
Secemin,2013-01-01,"3251,67"
Sławno,2013-01-01,"1170,4"
Słupia,2013-01-01,446
Słupia Konecka,2013-01-01,"1277,81"
Smyków,2013-01-01,"906,04"
Stąporków,2013-01-01,"5126,9"
Stromiec,2013-01-01,"1296,05"
Sulejów,2013-01-01,"1873,33"
Szczekociny,2013-01-01,1095
Tomaszów Mazowiecki miasto,2013-01-01,"104,71"
Tomaszów Mazowiecki wiejski,2013-01-01,473
Tuszyn,2013-01-01,"809,1"
Ujazd,2013-01-01,"531,8"
Warka,2013-01-01,"955,1"
Wielgomłyny,2013-01-01,691
Włodowice,2013-01-01,"1174,8"
Włoszczowa,2013-01-01,"3316,6"
Wola Krzysztoporska,2013-01-01,"959,73"
Wolbórz,2013-01-01,"710,33"
Wolbrom,2013-01-01,"745,96"
Wyśmierzyce,2013-01-01,"2239,29"
Zagnańsk,2013-01-01,"392,69"
Zawiercie,2013-01-01,1030
Żarnowiec,2013-01-01,555
Żarnów,2013-01-01,"1483,9"
Żytno,2013-01-01,1737
Aleksandrów,2014-01-01,"1798,25"
